"","50","49","48","47","46","45","44","43","42","41","40","39","38","37","36","35","34","33","32","31","30","29","28","27","26","25","24","23","22","21","20","19","18","17","16","15","14","13","12","11","10","9","8","7","6","5","4","3","2"
"DEC_Batch1.055","mc50-3","mc49-3","mc48-3","mc47-3","mc46-3","mc45-3","mc44-3","mc43-3","mc42-3","mc41-3","mc40-3","mc39-3","mc38-3","mc37-3","mc36-2","mc35-2","mc34-2","mc33-1","mc32-1","mc31-1","mc30-3","mc29-3","mc28-3","mc27-2","mc26-2","mc25-1","mc24-9","mc23-9","mc22-10","mc21-10","mc20-9","mc19-9","mc18-9","mc17-9","mc16-8","mc15-7","mc14-5","mc13-3","mc12-1","mc11-31","mc10-32","mc9-35","mc8-40","mc7-46","mc6-52","mc5-64","mc4-79","mc3-102","mc2-146"
"DEC_Batch1.056","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-8","mc32-8","mc31-8","mc30-8","mc29-8","mc28-8","mc27-7","mc26-7","mc25-7","mc24-6","mc23-6","mc22-6","mc21-6","mc20-5","mc19-5","mc18-5","mc17-4","mc16-3","mc15-2","mc14-19","mc13-20","mc12-22","mc11-24","mc10-24","mc9-26","mc8-29","mc7-30","mc6-31","mc5-26","mc4-15","mc3-11","mc2-14"
"DEC_Batch1.057","mc50-1","mc49-1","mc48-1","mc47-1","mc46-2","mc45-2","mc44-2","mc43-2","mc42-2","mc41-1","mc40-1","mc39-1","mc38-1","mc37-1","mc36-10","mc35-10","mc34-10","mc33-11","mc32-11","mc31-11","mc30-12","mc29-12","mc28-12","mc27-13","mc26-13","mc25-14","mc24-15","mc23-15","mc22-16","mc21-17","mc20-18","mc19-18","mc18-19","mc17-21","mc16-22","mc15-23","mc14-25","mc13-27","mc12-29","mc11-32","mc10-33","mc9-36","mc8-41","mc7-47","mc6-53","mc5-65","mc4-80","mc3-103","mc2-147"
"DEC_Batch1.058","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-31","mc6-33","mc5-29","mc4-20","mc3-7","mc2-44"
"DEC_Batch1.059","mc50-1","mc49-1","mc48-1","mc47-1","mc46-7","mc45-7","mc44-7","mc43-7","mc42-7","mc41-7","mc40-7","mc39-7","mc38-7","mc37-7","mc36-6","mc35-6","mc34-6","mc33-5","mc32-5","mc31-5","mc30-5","mc29-5","mc28-5","mc27-4","mc26-4","mc25-4","mc24-3","mc23-3","mc22-2","mc21-1","mc20-11","mc19-11","mc18-11","mc17-11","mc16-10","mc15-9","mc14-7","mc13-5","mc12-4","mc11-1","mc10-34","mc9-37","mc8-42","mc7-48","mc6-54","mc5-66","mc4-81","mc3-104","mc2-148"
"DEC_Batch1.060","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-13","mc6-6","mc5-46","mc4-49","mc3-49","mc2-4"
"DEC_Batch1.061","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-12","mc6-5","mc5-34","mc4-28","mc3-6","mc2-68"
"DEC_Batch1.062","mc50-1","mc49-1","mc48-1","mc47-1","mc46-2","mc45-2","mc44-2","mc43-2","mc42-2","mc41-1","mc40-1","mc39-1","mc38-1","mc37-1","mc36-8","mc35-8","mc34-8","mc33-9","mc32-9","mc31-9","mc30-10","mc29-10","mc28-10","mc27-10","mc26-10","mc25-10","mc24-10","mc23-10","mc22-11","mc21-12","mc20-12","mc19-12","mc18-12","mc17-12","mc16-12","mc15-11","mc14-9","mc13-8","mc12-7","mc11-4","mc10-4","mc9-1","mc8-9","mc7-3","mc6-55","mc5-67","mc4-82","mc3-105","mc2-149"
"DEC_Batch1.063","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-8","mc32-8","mc31-8","mc30-8","mc29-8","mc28-8","mc27-7","mc26-7","mc25-7","mc24-6","mc23-6","mc22-6","mc21-6","mc20-5","mc19-5","mc18-5","mc17-4","mc16-3","mc15-2","mc14-16","mc13-15","mc12-14","mc11-13","mc10-13","mc9-10","mc8-5","mc7-21","mc6-16","mc5-4","mc4-11","mc3-58","mc2-19"
"DEC_Batch1.064","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-12","mc6-5","mc5-34","mc4-28","mc3-6","mc2-68"
"DEC_Batch1.066","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-13","mc6-6","mc5-46","mc4-49","mc3-49","mc2-4"
"DEC_Batch1.068","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-8","mc32-8","mc31-8","mc30-8","mc29-8","mc28-8","mc27-7","mc26-7","mc25-7","mc24-6","mc23-6","mc22-6","mc21-6","mc20-5","mc19-5","mc18-5","mc17-4","mc16-3","mc15-2","mc14-16","mc13-15","mc12-14","mc11-13","mc10-13","mc9-10","mc8-5","mc7-21","mc6-16","mc5-4","mc4-11","mc3-3","mc2-150"
"DEC_Batch1.069","mc50-1","mc49-1","mc48-1","mc47-1","mc46-7","mc45-7","mc44-7","mc43-7","mc42-7","mc41-7","mc40-7","mc39-7","mc38-7","mc37-7","mc36-6","mc35-6","mc34-6","mc33-5","mc32-5","mc31-5","mc30-5","mc29-5","mc28-5","mc27-4","mc26-4","mc25-4","mc24-3","mc23-3","mc22-2","mc21-1","mc20-11","mc19-11","mc18-11","mc17-11","mc16-10","mc15-9","mc14-7","mc13-5","mc12-4","mc11-1","mc10-1","mc9-38","mc8-43","mc7-49","mc6-56","mc5-68","mc4-83","mc3-106","mc2-151"
"DEC_Batch1.070","mc50-7","mc49-7","mc48-7","mc47-7","mc46-8","mc45-8","mc44-8","mc43-8","mc42-8","mc41-8","mc40-8","mc39-8","mc38-8","mc37-8","mc36-7","mc35-7","mc34-7","mc33-6","mc32-6","mc31-6","mc30-6","mc29-6","mc28-6","mc27-5","mc26-5","mc25-5","mc24-4","mc23-4","mc22-3","mc21-2","mc20-1","mc19-1","mc18-1","mc17-5","mc16-4","mc15-3","mc14-1","mc13-7","mc12-6","mc11-3","mc10-3","mc9-20","mc8-21","mc7-19","mc6-13","mc5-1","mc4-84","mc3-107","mc2-152"
"DEC_Batch2.071","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-31","mc6-33","mc5-29","mc4-20","mc3-7","mc2-77"
"DEC_Batch2.072","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-15","mc11-14","mc10-14","mc9-11","mc8-6","mc7-24","mc6-23","mc5-14","mc4-37","mc3-25","mc2-83"
"DEC_Batch2.073","mc50-1","mc49-1","mc48-1","mc47-1","mc46-7","mc45-7","mc44-7","mc43-7","mc42-7","mc41-7","mc40-7","mc39-7","mc38-7","mc37-7","mc36-6","mc35-6","mc34-6","mc33-5","mc32-5","mc31-5","mc30-5","mc29-5","mc28-5","mc27-4","mc26-4","mc25-4","mc24-3","mc23-3","mc22-2","mc21-1","mc20-11","mc19-11","mc18-11","mc17-11","mc16-10","mc15-9","mc14-7","mc13-5","mc12-4","mc11-1","mc10-35","mc9-39","mc8-44","mc7-50","mc6-57","mc5-69","mc4-85","mc3-108","mc2-153"
"DEC_Batch2.074","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-8","mc32-8","mc31-8","mc30-8","mc29-8","mc28-8","mc27-7","mc26-7","mc25-7","mc24-6","mc23-6","mc22-6","mc21-6","mc20-5","mc19-5","mc18-5","mc17-4","mc16-3","mc15-2","mc14-19","mc13-20","mc12-22","mc11-24","mc10-24","mc9-26","mc8-29","mc7-30","mc6-31","mc5-26","mc4-15","mc3-109","mc2-154"
"DEC_Batch2.075","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-15","mc11-14","mc10-14","mc9-11","mc8-6","mc7-15","mc6-8","mc5-43","mc4-44","mc3-41","mc2-29"
"DEC_Batch2.076","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-31","mc6-33","mc5-29","mc4-20","mc3-7","mc2-155"
"DEC_Batch2.077","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-17","mc14-18","mc13-19","mc12-21","mc11-23","mc10-23","mc9-24","mc8-27","mc7-28","mc6-29","mc5-24","mc4-10","mc3-27","mc2-80"
"DEC_Batch2.078","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-20","mc11-22","mc10-22","mc9-23","mc8-25","mc7-26","mc6-27","mc5-21","mc4-4","mc3-67","mc2-54"
"DEC_Batch2.079","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-12","mc6-5","mc5-32","mc4-25","mc3-1","mc2-81"
"DEC_Batch2.080","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-13","mc6-6","mc5-41","mc4-40","mc3-33","mc2-45"
"DEC_Batch2.081","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-13","mc6-6","mc5-41","mc4-40","mc3-33","mc2-45"
"DEC_Batch2.082","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-15","mc11-14","mc10-14","mc9-11","mc8-6","mc7-15","mc6-8","mc5-43","mc4-44","mc3-41","mc2-29"
"DEC_Batch2.083","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-12","mc6-5","mc5-32","mc4-25","mc3-70","mc2-61"
"DEC_Batch2.084","mc50-1","mc49-1","mc48-1","mc47-1","mc46-2","mc45-2","mc44-2","mc43-2","mc42-2","mc41-1","mc40-1","mc39-1","mc38-1","mc37-1","mc36-8","mc35-8","mc34-8","mc33-9","mc32-9","mc31-9","mc30-10","mc29-10","mc28-10","mc27-10","mc26-10","mc25-10","mc24-10","mc23-10","mc22-11","mc21-12","mc20-12","mc19-12","mc18-12","mc17-12","mc16-12","mc15-11","mc14-9","mc13-8","mc12-7","mc11-4","mc10-4","mc9-1","mc8-9","mc7-3","mc6-15","mc5-3","mc4-86","mc3-110","mc2-156"
"DEC_Batch2.085","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-13","mc6-6","mc5-46","mc4-49","mc3-49","mc2-4"
"DEC_Batch2.086","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-15","mc11-14","mc10-14","mc9-11","mc8-6","mc7-15","mc6-8","mc5-50","mc4-61","mc3-72","mc2-69"
"DEC_Batch2.087","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-17","mc14-18","mc13-19","mc12-21","mc11-23","mc10-23","mc9-24","mc8-27","mc7-28","mc6-29","mc5-24","mc4-10","mc3-51","mc2-7"
"DEC_Batch2.088","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-15","mc11-14","mc10-14","mc9-11","mc8-6","mc7-15","mc6-8","mc5-50","mc4-61","mc3-72","mc2-69"
"DEC_Batch2.089","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-15","mc11-14","mc10-14","mc9-11","mc8-6","mc7-24","mc6-23","mc5-14","mc4-60","mc3-71","mc2-67"
"DEC_Batch2.090","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-15","mc11-14","mc10-14","mc9-11","mc8-6","mc7-24","mc6-23","mc5-14","mc4-60","mc3-71","mc2-67"
"DEC_Batch2.091","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-17","mc14-18","mc13-19","mc12-21","mc11-23","mc10-23","mc9-24","mc8-27","mc7-28","mc6-29","mc5-24","mc4-10","mc3-27","mc2-157"
"DEC_Batch2.092","mc50-1","mc49-1","mc48-1","mc47-1","mc46-7","mc45-7","mc44-7","mc43-7","mc42-7","mc41-7","mc40-7","mc39-7","mc38-7","mc37-7","mc36-6","mc35-6","mc34-6","mc33-5","mc32-5","mc31-5","mc30-5","mc29-5","mc28-5","mc27-4","mc26-4","mc25-4","mc24-3","mc23-3","mc22-2","mc21-1","mc20-11","mc19-11","mc18-11","mc17-11","mc16-10","mc15-9","mc14-7","mc13-5","mc12-4","mc11-1","mc10-1","mc9-25","mc8-28","mc7-29","mc6-30","mc5-25","mc4-14","mc3-18","mc2-158"
"DEC_Batch2.093","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-31","mc6-33","mc5-29","mc4-20","mc3-7","mc2-44"
"DEC_Batch2.094","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-13","mc6-6","mc5-41","mc4-40","mc3-33","mc2-52"
"DEC_Batch2.095","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-20","mc11-22","mc10-22","mc9-23","mc8-25","mc7-26","mc6-27","mc5-21","mc4-4","mc3-67","mc2-54"
"DEC_Batch2.096","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-8","mc32-8","mc31-8","mc30-8","mc29-8","mc28-8","mc27-7","mc26-7","mc25-7","mc24-6","mc23-6","mc22-6","mc21-6","mc20-5","mc19-5","mc18-5","mc17-4","mc16-3","mc15-2","mc14-16","mc13-15","mc12-14","mc11-13","mc10-13","mc9-10","mc8-5","mc7-21","mc6-16","mc5-4","mc4-11","mc3-3","mc2-159"
"DEC_Batch2.097","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-12","mc6-5","mc5-32","mc4-25","mc3-70","mc2-61"
"DEC_Batch2.098","mc50-1","mc49-1","mc48-1","mc47-1","mc46-2","mc45-2","mc44-2","mc43-2","mc42-2","mc41-1","mc40-1","mc39-1","mc38-1","mc37-1","mc36-8","mc35-8","mc34-8","mc33-9","mc32-9","mc31-9","mc30-10","mc29-10","mc28-10","mc27-10","mc26-10","mc25-10","mc24-10","mc23-10","mc22-11","mc21-12","mc20-12","mc19-12","mc18-12","mc17-12","mc16-12","mc15-11","mc14-9","mc13-8","mc12-7","mc11-4","mc10-4","mc9-1","mc8-9","mc7-3","mc6-58","mc5-70","mc4-87","mc3-111","mc2-160"
"DEC_Batch2.099","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-17","mc14-18","mc13-19","mc12-21","mc11-23","mc10-23","mc9-24","mc8-27","mc7-28","mc6-29","mc5-24","mc4-10","mc3-51","mc2-7"
"DEC_Batch2.100","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-15","mc11-14","mc10-14","mc9-11","mc8-6","mc7-24","mc6-23","mc5-14","mc4-60","mc3-71","mc2-67"
"DEC_Batch2.101","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-22","mc6-17","mc5-5","mc4-62","mc3-73","mc2-75"
