,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2
DEC_Batch2.108,mc50-allcells-SEACell-5,mc49-allcells-SEACell-5,mc48-allcells-SEACell-5,mc47-allcells-SEACell-5,mc46-allcells-SEACell-5,mc45-allcells-SEACell-5,mc44-allcells-SEACell-5,mc43-allcells-SEACell-5,mc42-allcells-SEACell-5,mc41-allcells-SEACell-7,mc40-allcells-SEACell-7,mc39-allcells-SEACell-7,mc38-allcells-SEACell-7,mc37-allcells-SEACell-7,mc36-allcells-SEACell-6,mc35-allcells-SEACell-6,mc34-allcells-SEACell-6,mc33-allcells-SEACell-6,mc32-allcells-SEACell-6,mc31-allcells-SEACell-6,mc30-allcells-SEACell-6,mc29-allcells-SEACell-6,mc28-allcells-SEACell-6,mc27-allcells-SEACell-6,mc26-allcells-SEACell-6,mc25-allcells-SEACell-6,mc24-allcells-SEACell-6,mc23-allcells-SEACell-6,mc22-allcells-SEACell-15,mc21-allcells-SEACell-15,mc20-allcells-SEACell-7,mc19-allcells-SEACell-7,mc18-allcells-SEACell-7,mc17-allcells-SEACell-7,mc16-allcells-SEACell-7,mc15-allcells-SEACell-7,mc14-allcells-SEACell-23,mc13-allcells-SEACell-16,mc12-allcells-SEACell-16,mc11-allcells-SEACell-30,mc10-allcells-SEACell-30,mc9-allcells-SEACell-36,mc8-allcells-SEACell-36,mc7-allcells-SEACell-21,mc6-allcells-SEACell-26,mc5-allcells-SEACell-28,mc4-allcells-SEACell-3,mc3-allcells-SEACell-72,mc2-allcells-SEACell-16
DEC_Batch2.109,mc50-allcells-SEACell-1,mc49-allcells-SEACell-1,mc48-allcells-SEACell-1,mc47-allcells-SEACell-1,mc46-allcells-SEACell-0,mc45-allcells-SEACell-0,mc44-allcells-SEACell-0,mc43-allcells-SEACell-0,mc42-allcells-SEACell-0,mc41-allcells-SEACell-3,mc40-allcells-SEACell-3,mc39-allcells-SEACell-3,mc38-allcells-SEACell-3,mc37-allcells-SEACell-3,mc36-allcells-SEACell-1,mc35-allcells-SEACell-1,mc34-allcells-SEACell-1,mc33-allcells-SEACell-1,mc32-allcells-SEACell-1,mc31-allcells-SEACell-1,mc30-allcells-SEACell-1,mc29-allcells-SEACell-1,mc28-allcells-SEACell-1,mc27-allcells-SEACell-1,mc26-allcells-SEACell-1,mc25-allcells-SEACell-13,mc24-allcells-SEACell-13,mc23-allcells-SEACell-13,mc22-allcells-SEACell-13,mc21-allcells-SEACell-1,mc20-allcells-SEACell-16,mc19-allcells-SEACell-16,mc18-allcells-SEACell-16,mc17-allcells-SEACell-16,mc16-allcells-SEACell-21,mc15-allcells-SEACell-16,mc14-allcells-SEACell-21,mc13-allcells-SEACell-11,mc12-allcells-SEACell-28,mc11-allcells-SEACell-28,mc10-allcells-SEACell-28,mc9-allcells-SEACell-34,mc8-allcells-SEACell-34,mc7-allcells-SEACell-42,mc6-allcells-SEACell-49,mc5-allcells-SEACell-33,mc4-allcells-SEACell-32,mc3-allcells-SEACell-83,mc2-allcells-SEACell-55
DEC_Batch2.110,mc50-allcells-SEACell-5,mc49-allcells-SEACell-5,mc48-allcells-SEACell-5,mc47-allcells-SEACell-5,mc46-allcells-SEACell-5,mc45-allcells-SEACell-5,mc44-allcells-SEACell-5,mc43-allcells-SEACell-5,mc42-allcells-SEACell-5,mc41-allcells-SEACell-7,mc40-allcells-SEACell-7,mc39-allcells-SEACell-7,mc38-allcells-SEACell-7,mc37-allcells-SEACell-7,mc36-allcells-SEACell-6,mc35-allcells-SEACell-6,mc34-allcells-SEACell-6,mc33-allcells-SEACell-6,mc32-allcells-SEACell-6,mc31-allcells-SEACell-6,mc30-allcells-SEACell-6,mc29-allcells-SEACell-6,mc28-allcells-SEACell-6,mc27-allcells-SEACell-6,mc26-allcells-SEACell-6,mc25-allcells-SEACell-6,mc24-allcells-SEACell-6,mc23-allcells-SEACell-6,mc22-allcells-SEACell-10,mc21-allcells-SEACell-15,mc20-allcells-SEACell-1,mc19-allcells-SEACell-1,mc18-allcells-SEACell-1,mc17-allcells-SEACell-1,mc16-allcells-SEACell-1,mc15-allcells-SEACell-1,mc14-allcells-SEACell-1,mc13-allcells-SEACell-1,mc12-allcells-SEACell-1,mc11-allcells-SEACell-1,mc10-allcells-SEACell-1,mc9-allcells-SEACell-6,mc8-allcells-SEACell-6,mc7-allcells-SEACell-13,mc6-allcells-SEACell-21,mc5-allcells-SEACell-32,mc4-allcells-SEACell-41,mc3-allcells-SEACell-74,mc2-allcells-SEACell-106
DEC_Batch2.111,mc50-allcells-SEACell-5,mc49-allcells-SEACell-5,mc48-allcells-SEACell-5,mc47-allcells-SEACell-5,mc46-allcells-SEACell-2,mc45-allcells-SEACell-2,mc44-allcells-SEACell-2,mc43-allcells-SEACell-2,mc42-allcells-SEACell-2,mc41-allcells-SEACell-0,mc40-allcells-SEACell-0,mc39-allcells-SEACell-0,mc38-allcells-SEACell-0,mc37-allcells-SEACell-0,mc36-allcells-SEACell-2,mc35-allcells-SEACell-2,mc34-allcells-SEACell-2,mc33-allcells-SEACell-10,mc32-allcells-SEACell-10,mc31-allcells-SEACell-10,mc30-allcells-SEACell-10,mc29-allcells-SEACell-10,mc28-allcells-SEACell-10,mc27-allcells-SEACell-10,mc26-allcells-SEACell-10,mc25-allcells-SEACell-10,mc24-allcells-SEACell-10,mc23-allcells-SEACell-10,mc22-allcells-SEACell-6,mc21-allcells-SEACell-6,mc20-allcells-SEACell-9,mc19-allcells-SEACell-9,mc18-allcells-SEACell-9,mc17-allcells-SEACell-9,mc16-allcells-SEACell-9,mc15-allcells-SEACell-9,mc14-allcells-SEACell-9,mc13-allcells-SEACell-13,mc12-allcells-SEACell-13,mc11-allcells-SEACell-13,mc10-allcells-SEACell-13,mc9-allcells-SEACell-25,mc8-allcells-SEACell-25,mc7-allcells-SEACell-8,mc6-allcells-SEACell-32,mc5-allcells-SEACell-16,mc4-allcells-SEACell-55,mc3-allcells-SEACell-50,mc2-allcells-SEACell-112
DEC_Batch2.112,mc50-allcells-SEACell-5,mc49-allcells-SEACell-5,mc48-allcells-SEACell-5,mc47-allcells-SEACell-5,mc46-allcells-SEACell-2,mc45-allcells-SEACell-2,mc44-allcells-SEACell-2,mc43-allcells-SEACell-2,mc42-allcells-SEACell-2,mc41-allcells-SEACell-0,mc40-allcells-SEACell-0,mc39-allcells-SEACell-0,mc38-allcells-SEACell-0,mc37-allcells-SEACell-0,mc36-allcells-SEACell-2,mc35-allcells-SEACell-2,mc34-allcells-SEACell-2,mc33-allcells-SEACell-10,mc32-allcells-SEACell-10,mc31-allcells-SEACell-10,mc30-allcells-SEACell-10,mc29-allcells-SEACell-10,mc28-allcells-SEACell-10,mc27-allcells-SEACell-10,mc26-allcells-SEACell-10,mc25-allcells-SEACell-10,mc24-allcells-SEACell-10,mc23-allcells-SEACell-10,mc22-allcells-SEACell-6,mc21-allcells-SEACell-6,mc20-allcells-SEACell-9,mc19-allcells-SEACell-9,mc18-allcells-SEACell-9,mc17-allcells-SEACell-18,mc16-allcells-SEACell-18,mc15-allcells-SEACell-18,mc14-allcells-SEACell-18,mc13-allcells-SEACell-13,mc12-allcells-SEACell-26,mc11-allcells-SEACell-13,mc10-allcells-SEACell-13,mc9-allcells-SEACell-1,mc8-allcells-SEACell-42,mc7-allcells-SEACell-12,mc6-allcells-SEACell-45,mc5-allcells-SEACell-65,mc4-allcells-SEACell-79,mc3-allcells-SEACell-65,mc2-allcells-SEACell-45
DEC_Batch2.113,mc50-allcells-SEACell-1,mc49-allcells-SEACell-1,mc48-allcells-SEACell-1,mc47-allcells-SEACell-1,mc46-allcells-SEACell-0,mc45-allcells-SEACell-0,mc44-allcells-SEACell-0,mc43-allcells-SEACell-0,mc42-allcells-SEACell-0,mc41-allcells-SEACell-3,mc40-allcells-SEACell-3,mc39-allcells-SEACell-3,mc38-allcells-SEACell-3,mc37-allcells-SEACell-3,mc36-allcells-SEACell-1,mc35-allcells-SEACell-1,mc34-allcells-SEACell-1,mc33-allcells-SEACell-1,mc32-allcells-SEACell-1,mc31-allcells-SEACell-1,mc30-allcells-SEACell-1,mc29-allcells-SEACell-1,mc28-allcells-SEACell-1,mc27-allcells-SEACell-1,mc26-allcells-SEACell-1,mc25-allcells-SEACell-13,mc24-allcells-SEACell-13,mc23-allcells-SEACell-13,mc22-allcells-SEACell-13,mc21-allcells-SEACell-1,mc20-allcells-SEACell-16,mc19-allcells-SEACell-16,mc18-allcells-SEACell-16,mc17-allcells-SEACell-16,mc16-allcells-SEACell-21,mc15-allcells-SEACell-21,mc14-allcells-SEACell-21,mc13-allcells-SEACell-11,mc12-allcells-SEACell-11,mc11-allcells-SEACell-11,mc10-allcells-SEACell-11,mc9-allcells-SEACell-4,mc8-allcells-SEACell-36,mc7-allcells-SEACell-27,mc6-allcells-SEACell-27,mc5-allcells-SEACell-1,mc4-allcells-SEACell-51,mc3-allcells-SEACell-53,mc2-allcells-SEACell-151
DEC_Batch2.114,mc50-allcells-SEACell-5,mc49-allcells-SEACell-5,mc48-allcells-SEACell-5,mc47-allcells-SEACell-5,mc46-allcells-SEACell-2,mc45-allcells-SEACell-2,mc44-allcells-SEACell-2,mc43-allcells-SEACell-2,mc42-allcells-SEACell-2,mc41-allcells-SEACell-0,mc40-allcells-SEACell-0,mc39-allcells-SEACell-0,mc38-allcells-SEACell-0,mc37-allcells-SEACell-0,mc36-allcells-SEACell-2,mc35-allcells-SEACell-2,mc34-allcells-SEACell-2,mc33-allcells-SEACell-10,mc32-allcells-SEACell-10,mc31-allcells-SEACell-10,mc30-allcells-SEACell-10,mc29-allcells-SEACell-10,mc28-allcells-SEACell-10,mc27-allcells-SEACell-10,mc26-allcells-SEACell-10,mc25-allcells-SEACell-10,mc24-allcells-SEACell-10,mc23-allcells-SEACell-10,mc22-allcells-SEACell-6,mc21-allcells-SEACell-6,mc20-allcells-SEACell-9,mc19-allcells-SEACell-9,mc18-allcells-SEACell-9,mc17-allcells-SEACell-18,mc16-allcells-SEACell-18,mc15-allcells-SEACell-18,mc14-allcells-SEACell-18,mc13-allcells-SEACell-26,mc12-allcells-SEACell-26,mc11-allcells-SEACell-26,mc10-allcells-SEACell-13,mc9-allcells-SEACell-9,mc8-allcells-SEACell-1,mc7-allcells-SEACell-8,mc6-allcells-SEACell-32,mc5-allcells-SEACell-16,mc4-allcells-SEACell-18,mc3-allcells-SEACell-50,mc2-allcells-SEACell-78
DEC_Batch2.115,mc50-allcells-SEACell-5,mc49-allcells-SEACell-5,mc48-allcells-SEACell-5,mc47-allcells-SEACell-5,mc46-allcells-SEACell-2,mc45-allcells-SEACell-2,mc44-allcells-SEACell-2,mc43-allcells-SEACell-2,mc42-allcells-SEACell-2,mc41-allcells-SEACell-0,mc40-allcells-SEACell-0,mc39-allcells-SEACell-0,mc38-allcells-SEACell-0,mc37-allcells-SEACell-0,mc36-allcells-SEACell-2,mc35-allcells-SEACell-2,mc34-allcells-SEACell-2,mc33-allcells-SEACell-10,mc32-allcells-SEACell-10,mc31-allcells-SEACell-10,mc30-allcells-SEACell-10,mc29-allcells-SEACell-10,mc28-allcells-SEACell-10,mc27-allcells-SEACell-10,mc26-allcells-SEACell-10,mc25-allcells-SEACell-10,mc24-allcells-SEACell-10,mc23-allcells-SEACell-10,mc22-allcells-SEACell-6,mc21-allcells-SEACell-6,mc20-allcells-SEACell-9,mc19-allcells-SEACell-9,mc18-allcells-SEACell-9,mc17-allcells-SEACell-9,mc16-allcells-SEACell-9,mc15-allcells-SEACell-9,mc14-allcells-SEACell-9,mc13-allcells-SEACell-13,mc12-allcells-SEACell-13,mc11-allcells-SEACell-13,mc10-allcells-SEACell-13,mc9-allcells-SEACell-25,mc8-allcells-SEACell-25,mc7-allcells-SEACell-8,mc6-allcells-SEACell-57,mc5-allcells-SEACell-16,mc4-allcells-SEACell-52,mc3-allcells-SEACell-46,mc2-allcells-SEACell-11
DEC_Batch2.116,mc50-allcells-SEACell-0,mc49-allcells-SEACell-0,mc48-allcells-SEACell-0,mc47-allcells-SEACell-0,mc46-allcells-SEACell-3,mc45-allcells-SEACell-3,mc44-allcells-SEACell-3,mc43-allcells-SEACell-3,mc42-allcells-SEACell-3,mc41-allcells-SEACell-4,mc40-allcells-SEACell-4,mc39-allcells-SEACell-4,mc38-allcells-SEACell-4,mc37-allcells-SEACell-4,mc36-allcells-SEACell-8,mc35-allcells-SEACell-8,mc34-allcells-SEACell-8,mc33-allcells-SEACell-8,mc32-allcells-SEACell-8,mc31-allcells-SEACell-8,mc30-allcells-SEACell-8,mc29-allcells-SEACell-8,mc28-allcells-SEACell-8,mc27-allcells-SEACell-2,mc26-allcells-SEACell-2,mc25-allcells-SEACell-2,mc24-allcells-SEACell-12,mc23-allcells-SEACell-12,mc22-allcells-SEACell-2,mc21-allcells-SEACell-2,mc20-allcells-SEACell-3,mc19-allcells-SEACell-3,mc18-allcells-SEACell-3,mc17-allcells-SEACell-3,mc16-allcells-SEACell-3,mc15-allcells-SEACell-3,mc14-allcells-SEACell-3,mc13-allcells-SEACell-20,mc12-allcells-SEACell-20,mc11-allcells-SEACell-20,mc10-allcells-SEACell-20,mc9-allcells-SEACell-11,mc8-allcells-SEACell-11,mc7-allcells-SEACell-35,mc6-allcells-SEACell-41,mc5-allcells-SEACell-48,mc4-allcells-SEACell-67,mc3-allcells-SEACell-60,mc2-allcells-SEACell-40
DEC_Batch2.117,mc50-allcells-SEACell-0,mc49-allcells-SEACell-0,mc48-allcells-SEACell-0,mc47-allcells-SEACell-0,mc46-allcells-SEACell-5,mc45-allcells-SEACell-5,mc44-allcells-SEACell-5,mc43-allcells-SEACell-5,mc42-allcells-SEACell-5,mc41-allcells-SEACell-7,mc40-allcells-SEACell-7,mc39-allcells-SEACell-7,mc38-allcells-SEACell-7,mc37-allcells-SEACell-7,mc36-allcells-SEACell-6,mc35-allcells-SEACell-6,mc34-allcells-SEACell-6,mc33-allcells-SEACell-6,mc32-allcells-SEACell-6,mc31-allcells-SEACell-6,mc30-allcells-SEACell-6,mc29-allcells-SEACell-6,mc28-allcells-SEACell-6,mc27-allcells-SEACell-6,mc26-allcells-SEACell-6,mc25-allcells-SEACell-6,mc24-allcells-SEACell-6,mc23-allcells-SEACell-6,mc22-allcells-SEACell-15,mc21-allcells-SEACell-15,mc20-allcells-SEACell-7,mc19-allcells-SEACell-7,mc18-allcells-SEACell-7,mc17-allcells-SEACell-7,mc16-allcells-SEACell-7,mc15-allcells-SEACell-7,mc14-allcells-SEACell-23,mc13-allcells-SEACell-16,mc12-allcells-SEACell-16,mc11-allcells-SEACell-30,mc10-allcells-SEACell-30,mc9-allcells-SEACell-36,mc8-allcells-SEACell-36,mc7-allcells-SEACell-21,mc6-allcells-SEACell-43,mc5-allcells-SEACell-5,mc4-allcells-SEACell-3,mc3-allcells-SEACell-89,mc2-allcells-SEACell-53
DEC_Batch2.118,mc50-allcells-SEACell-1,mc49-allcells-SEACell-1,mc48-allcells-SEACell-1,mc47-allcells-SEACell-1,mc46-allcells-SEACell-5,mc45-allcells-SEACell-5,mc44-allcells-SEACell-5,mc43-allcells-SEACell-5,mc42-allcells-SEACell-5,mc41-allcells-SEACell-7,mc40-allcells-SEACell-7,mc39-allcells-SEACell-7,mc38-allcells-SEACell-7,mc37-allcells-SEACell-7,mc36-allcells-SEACell-6,mc35-allcells-SEACell-6,mc34-allcells-SEACell-6,mc33-allcells-SEACell-6,mc32-allcells-SEACell-6,mc31-allcells-SEACell-6,mc30-allcells-SEACell-6,mc29-allcells-SEACell-6,mc28-allcells-SEACell-6,mc27-allcells-SEACell-6,mc26-allcells-SEACell-6,mc25-allcells-SEACell-6,mc24-allcells-SEACell-6,mc23-allcells-SEACell-6,mc22-allcells-SEACell-15,mc21-allcells-SEACell-15,mc20-allcells-SEACell-7,mc19-allcells-SEACell-7,mc18-allcells-SEACell-7,mc17-allcells-SEACell-7,mc16-allcells-SEACell-7,mc15-allcells-SEACell-7,mc14-allcells-SEACell-23,mc13-allcells-SEACell-16,mc12-allcells-SEACell-16,mc11-allcells-SEACell-30,mc10-allcells-SEACell-30,mc9-allcells-SEACell-36,mc8-allcells-SEACell-36,mc7-allcells-SEACell-21,mc6-allcells-SEACell-43,mc5-allcells-SEACell-5,mc4-allcells-SEACell-3,mc3-allcells-SEACell-89,mc2-allcells-SEACell-53
DEC_Batch2.119,mc50-allcells-SEACell-0,mc49-allcells-SEACell-0,mc48-allcells-SEACell-0,mc47-allcells-SEACell-0,mc46-allcells-SEACell-5,mc45-allcells-SEACell-5,mc44-allcells-SEACell-5,mc43-allcells-SEACell-5,mc42-allcells-SEACell-5,mc41-allcells-SEACell-7,mc40-allcells-SEACell-7,mc39-allcells-SEACell-7,mc38-allcells-SEACell-7,mc37-allcells-SEACell-7,mc36-allcells-SEACell-6,mc35-allcells-SEACell-6,mc34-allcells-SEACell-6,mc33-allcells-SEACell-6,mc32-allcells-SEACell-6,mc31-allcells-SEACell-6,mc30-allcells-SEACell-6,mc29-allcells-SEACell-6,mc28-allcells-SEACell-6,mc27-allcells-SEACell-6,mc26-allcells-SEACell-6,mc25-allcells-SEACell-6,mc24-allcells-SEACell-6,mc23-allcells-SEACell-6,mc22-allcells-SEACell-15,mc21-allcells-SEACell-15,mc20-allcells-SEACell-7,mc19-allcells-SEACell-7,mc18-allcells-SEACell-7,mc17-allcells-SEACell-7,mc16-allcells-SEACell-7,mc15-allcells-SEACell-7,mc14-allcells-SEACell-23,mc13-allcells-SEACell-16,mc12-allcells-SEACell-16,mc11-allcells-SEACell-30,mc10-allcells-SEACell-30,mc9-allcells-SEACell-36,mc8-allcells-SEACell-36,mc7-allcells-SEACell-21,mc6-allcells-SEACell-43,mc5-allcells-SEACell-5,mc4-allcells-SEACell-3,mc3-allcells-SEACell-89,mc2-allcells-SEACell-53
DEC_Batch2.120,mc50-allcells-SEACell-5,mc49-allcells-SEACell-5,mc48-allcells-SEACell-5,mc47-allcells-SEACell-5,mc46-allcells-SEACell-2,mc45-allcells-SEACell-2,mc44-allcells-SEACell-2,mc43-allcells-SEACell-2,mc42-allcells-SEACell-2,mc41-allcells-SEACell-0,mc40-allcells-SEACell-0,mc39-allcells-SEACell-0,mc38-allcells-SEACell-0,mc37-allcells-SEACell-0,mc36-allcells-SEACell-2,mc35-allcells-SEACell-2,mc34-allcells-SEACell-2,mc33-allcells-SEACell-10,mc32-allcells-SEACell-10,mc31-allcells-SEACell-10,mc30-allcells-SEACell-10,mc29-allcells-SEACell-10,mc28-allcells-SEACell-10,mc27-allcells-SEACell-10,mc26-allcells-SEACell-10,mc25-allcells-SEACell-10,mc24-allcells-SEACell-10,mc23-allcells-SEACell-10,mc22-allcells-SEACell-6,mc21-allcells-SEACell-6,mc20-allcells-SEACell-9,mc19-allcells-SEACell-9,mc18-allcells-SEACell-9,mc17-allcells-SEACell-18,mc16-allcells-SEACell-9,mc15-allcells-SEACell-9,mc14-allcells-SEACell-9,mc13-allcells-SEACell-13,mc12-allcells-SEACell-13,mc11-allcells-SEACell-13,mc10-allcells-SEACell-13,mc9-allcells-SEACell-1,mc8-allcells-SEACell-1,mc7-allcells-SEACell-12,mc6-allcells-SEACell-45,mc5-allcells-SEACell-44,mc4-allcells-SEACell-13,mc3-allcells-SEACell-65,mc2-allcells-SEACell-45
DEC_Batch2.121,mc50-allcells-SEACell-0,mc49-allcells-SEACell-0,mc48-allcells-SEACell-0,mc47-allcells-SEACell-0,mc46-allcells-SEACell-3,mc45-allcells-SEACell-3,mc44-allcells-SEACell-3,mc43-allcells-SEACell-3,mc42-allcells-SEACell-3,mc41-allcells-SEACell-4,mc40-allcells-SEACell-4,mc39-allcells-SEACell-4,mc38-allcells-SEACell-4,mc37-allcells-SEACell-4,mc36-allcells-SEACell-8,mc35-allcells-SEACell-8,mc34-allcells-SEACell-8,mc33-allcells-SEACell-8,mc32-allcells-SEACell-8,mc31-allcells-SEACell-8,mc30-allcells-SEACell-8,mc29-allcells-SEACell-8,mc28-allcells-SEACell-8,mc27-allcells-SEACell-12,mc26-allcells-SEACell-12,mc25-allcells-SEACell-12,mc24-allcells-SEACell-12,mc23-allcells-SEACell-12,mc22-allcells-SEACell-12,mc21-allcells-SEACell-12,mc20-allcells-SEACell-13,mc19-allcells-SEACell-13,mc18-allcells-SEACell-13,mc17-allcells-SEACell-20,mc16-allcells-SEACell-20,mc15-allcells-SEACell-20,mc14-allcells-SEACell-20,mc13-allcells-SEACell-4,mc12-allcells-SEACell-4,mc11-allcells-SEACell-4,mc10-allcells-SEACell-4,mc9-allcells-SEACell-10,mc8-allcells-SEACell-10,mc7-allcells-SEACell-35,mc6-allcells-SEACell-41,mc5-allcells-SEACell-48,mc4-allcells-SEACell-43,mc3-allcells-SEACell-90,mc2-allcells-SEACell-95
DEC_Batch2.122,mc50-allcells-SEACell-0,mc49-allcells-SEACell-0,mc48-allcells-SEACell-0,mc47-allcells-SEACell-0,mc46-allcells-SEACell-5,mc45-allcells-SEACell-5,mc44-allcells-SEACell-5,mc43-allcells-SEACell-5,mc42-allcells-SEACell-5,mc41-allcells-SEACell-7,mc40-allcells-SEACell-7,mc39-allcells-SEACell-7,mc38-allcells-SEACell-7,mc37-allcells-SEACell-7,mc36-allcells-SEACell-6,mc35-allcells-SEACell-6,mc34-allcells-SEACell-6,mc33-allcells-SEACell-6,mc32-allcells-SEACell-6,mc31-allcells-SEACell-6,mc30-allcells-SEACell-6,mc29-allcells-SEACell-6,mc28-allcells-SEACell-6,mc27-allcells-SEACell-6,mc26-allcells-SEACell-6,mc25-allcells-SEACell-6,mc24-allcells-SEACell-6,mc23-allcells-SEACell-6,mc22-allcells-SEACell-15,mc21-allcells-SEACell-15,mc20-allcells-SEACell-7,mc19-allcells-SEACell-7,mc18-allcells-SEACell-5,mc17-allcells-SEACell-5,mc16-allcells-SEACell-5,mc15-allcells-SEACell-5,mc14-allcells-SEACell-7,mc13-allcells-SEACell-14,mc12-allcells-SEACell-14,mc11-allcells-SEACell-16,mc10-allcells-SEACell-16,mc9-allcells-SEACell-16,mc8-allcells-SEACell-18,mc7-allcells-SEACell-31,mc6-allcells-SEACell-29,mc5-allcells-SEACell-15,mc4-allcells-SEACell-27,mc3-allcells-SEACell-57,mc2-allcells-SEACell-63
DEC_Batch2.123,mc50-allcells-SEACell-1,mc49-allcells-SEACell-1,mc48-allcells-SEACell-1,mc47-allcells-SEACell-1,mc46-allcells-SEACell-0,mc45-allcells-SEACell-0,mc44-allcells-SEACell-0,mc43-allcells-SEACell-0,mc42-allcells-SEACell-0,mc41-allcells-SEACell-3,mc40-allcells-SEACell-3,mc39-allcells-SEACell-3,mc38-allcells-SEACell-3,mc37-allcells-SEACell-3,mc36-allcells-SEACell-1,mc35-allcells-SEACell-1,mc34-allcells-SEACell-1,mc33-allcells-SEACell-1,mc32-allcells-SEACell-1,mc31-allcells-SEACell-1,mc30-allcells-SEACell-1,mc29-allcells-SEACell-1,mc28-allcells-SEACell-1,mc27-allcells-SEACell-1,mc26-allcells-SEACell-1,mc25-allcells-SEACell-13,mc24-allcells-SEACell-13,mc23-allcells-SEACell-13,mc22-allcells-SEACell-13,mc21-allcells-SEACell-1,mc20-allcells-SEACell-16,mc19-allcells-SEACell-16,mc18-allcells-SEACell-16,mc17-allcells-SEACell-16,mc16-allcells-SEACell-16,mc15-allcells-SEACell-16,mc14-allcells-SEACell-16,mc13-allcells-SEACell-7,mc12-allcells-SEACell-7,mc11-allcells-SEACell-7,mc10-allcells-SEACell-7,mc9-allcells-SEACell-15,mc8-allcells-SEACell-15,mc7-allcells-SEACell-23,mc6-allcells-SEACell-25,mc5-allcells-SEACell-1,mc4-allcells-SEACell-19,mc3-allcells-SEACell-49,mc2-allcells-SEACell-55
DEC_Batch2.124,mc50-allcells-SEACell-0,mc49-allcells-SEACell-0,mc48-allcells-SEACell-0,mc47-allcells-SEACell-0,mc46-allcells-SEACell-5,mc45-allcells-SEACell-5,mc44-allcells-SEACell-5,mc43-allcells-SEACell-5,mc42-allcells-SEACell-5,mc41-allcells-SEACell-7,mc40-allcells-SEACell-7,mc39-allcells-SEACell-7,mc38-allcells-SEACell-7,mc37-allcells-SEACell-7,mc36-allcells-SEACell-6,mc35-allcells-SEACell-6,mc34-allcells-SEACell-6,mc33-allcells-SEACell-6,mc32-allcells-SEACell-6,mc31-allcells-SEACell-6,mc30-allcells-SEACell-6,mc29-allcells-SEACell-6,mc28-allcells-SEACell-6,mc27-allcells-SEACell-6,mc26-allcells-SEACell-6,mc25-allcells-SEACell-6,mc24-allcells-SEACell-6,mc23-allcells-SEACell-6,mc22-allcells-SEACell-15,mc21-allcells-SEACell-15,mc20-allcells-SEACell-7,mc19-allcells-SEACell-7,mc18-allcells-SEACell-7,mc17-allcells-SEACell-7,mc16-allcells-SEACell-7,mc15-allcells-SEACell-7,mc14-allcells-SEACell-23,mc13-allcells-SEACell-16,mc12-allcells-SEACell-16,mc11-allcells-SEACell-30,mc10-allcells-SEACell-30,mc9-allcells-SEACell-36,mc8-allcells-SEACell-36,mc7-allcells-SEACell-21,mc6-allcells-SEACell-43,mc5-allcells-SEACell-5,mc4-allcells-SEACell-59,mc3-allcells-SEACell-15,mc2-allcells-SEACell-126
DEC_Batch2.125,mc50-allcells-SEACell-0,mc49-allcells-SEACell-0,mc48-allcells-SEACell-0,mc47-allcells-SEACell-0,mc46-allcells-SEACell-3,mc45-allcells-SEACell-3,mc44-allcells-SEACell-3,mc43-allcells-SEACell-3,mc42-allcells-SEACell-3,mc41-allcells-SEACell-4,mc40-allcells-SEACell-4,mc39-allcells-SEACell-4,mc38-allcells-SEACell-4,mc37-allcells-SEACell-4,mc36-allcells-SEACell-8,mc35-allcells-SEACell-8,mc34-allcells-SEACell-8,mc33-allcells-SEACell-8,mc32-allcells-SEACell-8,mc31-allcells-SEACell-8,mc30-allcells-SEACell-8,mc29-allcells-SEACell-8,mc28-allcells-SEACell-8,mc27-allcells-SEACell-8,mc26-allcells-SEACell-8,mc25-allcells-SEACell-8,mc24-allcells-SEACell-8,mc23-allcells-SEACell-8,mc22-allcells-SEACell-8,mc21-allcells-SEACell-16,mc20-allcells-SEACell-5,mc19-allcells-SEACell-5,mc18-allcells-SEACell-5,mc17-allcells-SEACell-5,mc16-allcells-SEACell-5,mc15-allcells-SEACell-5,mc14-allcells-SEACell-7,mc13-allcells-SEACell-14,mc12-allcells-SEACell-14,mc11-allcells-SEACell-14,mc10-allcells-SEACell-14,mc9-allcells-SEACell-18,mc8-allcells-SEACell-18,mc7-allcells-SEACell-31,mc6-allcells-SEACell-14,mc5-allcells-SEACell-12,mc4-allcells-SEACell-24,mc3-allcells-SEACell-34,mc2-allcells-SEACell-58
