"","100","99","98","97","96","95","94","93","92","91","90","89","88","87","86","85","84","83","82","81","80","79","78","77","76","75","74","73","72","71","70","69","68","67","66","65","64","63","62","61","60","59","58","57","56","55","54","53","52","51","50","49","48","47","46","45","44","43","42","41","40","39","38","37","36","35","34","33","32","31","30","29","28","27","26","25","24","23","22","21","20","19","18","17","16","15","14","13","12","11","10","9","8","7","6","5","4","3","2"
"W2046989","mc100-10","mc99-10","mc98-10","mc97-10","mc96-10","mc95-9","mc94-9","mc93-9","mc92-9","mc91-8","mc90-8","mc89-8","mc88-7","mc87-7","mc86-7","mc85-6","mc84-6","mc83-6","mc82-5","mc81-5","mc80-5","mc79-4","mc78-4","mc77-3","mc76-3","mc75-3","mc74-2","mc73-2","mc72-1","mc71-1","mc70-17","mc69-17","mc68-16","mc67-16","mc66-15","mc65-15","mc64-14","mc63-14","mc62-14","mc61-14","mc60-14","mc59-14","mc58-13","mc57-13","mc56-13","mc55-13","mc54-12","mc53-11","mc52-11","mc51-10","mc50-9","mc49-9","mc48-8","mc47-7","mc46-6","mc45-5","mc44-4","mc43-2","mc42-1","mc41-18","mc40-17","mc39-16","mc38-15","mc37-13","mc36-11","mc35-10","mc34-7","mc33-5","mc32-3","mc31-1","mc30-44","mc29-41","mc28-40","mc27-39","mc26-38","mc25-36","mc24-35","mc23-30","mc22-27","mc21-22","mc20-16","mc19-10","mc18-4","mc17-15","mc16-6","mc15-48","mc14-40","mc13-28","mc12-12","mc11-154","mc10-153","mc9-149","mc8-130","mc7-106","mc6-63","mc5-117","mc4-4","mc3-210","mc2-285"
"W2046998","mc100-9","mc99-9","mc98-9","mc97-9","mc96-9","mc95-8","mc94-8","mc93-8","mc92-8","mc91-7","mc90-7","mc89-7","mc88-6","mc87-6","mc86-6","mc85-5","mc84-5","mc83-5","mc82-4","mc81-4","mc80-4","mc79-3","mc78-3","mc77-2","mc76-2","mc75-2","mc74-1","mc73-1","mc72-28","mc71-28","mc70-28","mc69-28","mc68-27","mc67-27","mc66-26","mc65-26","mc64-25","mc63-25","mc62-25","mc61-26","mc60-26","mc59-26","mc58-25","mc57-25","mc56-25","mc55-25","mc54-24","mc53-23","mc52-23","mc51-22","mc50-21","mc49-21","mc48-20","mc47-19","mc46-18","mc45-17","mc44-16","mc43-14","mc42-14","mc41-13","mc40-12","mc39-11","mc38-10","mc37-8","mc36-6","mc35-5","mc34-2","mc33-28","mc32-26","mc31-24","mc30-21","mc29-18","mc28-16","mc27-14","mc26-10","mc25-7","mc24-3","mc23-40","mc22-37","mc21-32","mc20-27","mc19-22","mc18-16","mc17-8","mc16-45","mc15-41","mc14-33","mc13-21","mc12-5","mc11-118","mc10-110","mc9-99","mc8-73","mc7-35","mc6-1","mc5-60","mc4-530","mc3-688","mc2-960"
"W2047043","mc100-17","mc99-18","mc98-18","mc97-18","mc96-18","mc95-17","mc94-17","mc93-17","mc92-17","mc91-18","mc90-18","mc89-18","mc88-18","mc87-18","mc86-18","mc85-17","mc84-17","mc83-17","mc82-17","mc81-17","mc80-17","mc79-17","mc78-17","mc77-17","mc76-17","mc75-17","mc74-17","mc73-17","mc72-16","mc71-16","mc70-15","mc69-15","mc68-14","mc67-14","mc66-13","mc65-13","mc64-12","mc63-12","mc62-12","mc61-12","mc60-11","mc59-11","mc58-10","mc57-9","mc56-9","mc55-8","mc54-7","mc53-6","mc52-5","mc51-4","mc50-3","mc49-2","mc48-1","mc47-34","mc46-34","mc45-34","mc44-34","mc43-34","mc42-34","mc41-34","mc40-34","mc39-33","mc38-33","mc37-31","mc36-29","mc35-28","mc34-25","mc33-23","mc32-21","mc31-19","mc30-16","mc29-13","mc28-11","mc27-8","mc26-4","mc25-1","mc24-8","mc23-3","mc22-92","mc21-94","mc20-98","mc19-96","mc18-96","mc17-99","mc16-100","mc15-102","mc14-100","mc13-98","mc12-88","mc11-81","mc10-66","mc9-44","mc8-13","mc7-53","mc6-210","mc5-171","mc4-81","mc3-382","mc2-170"
"W2047050","mc100-12","mc99-12","mc98-12","mc97-12","mc96-12","mc95-11","mc94-11","mc93-11","mc92-11","mc91-10","mc90-10","mc89-10","mc88-10","mc87-10","mc86-10","mc85-9","mc84-9","mc83-9","mc82-8","mc81-8","mc80-8","mc79-7","mc78-7","mc77-6","mc76-6","mc75-6","mc74-5","mc73-5","mc72-4","mc71-4","mc70-3","mc69-3","mc68-2","mc67-2","mc66-1","mc65-1","mc64-38","mc63-39","mc62-39","mc61-40","mc60-41","mc59-41","mc58-42","mc57-43","mc56-43","mc55-44","mc54-44","mc53-45","mc52-46","mc51-47","mc50-48","mc49-49","mc48-49","mc47-50","mc46-50","mc45-51","mc44-52","mc43-54","mc42-55","mc41-56","mc40-57","mc39-57","mc38-57","mc37-59","mc36-60","mc35-61","mc34-63","mc33-64","mc32-64","mc31-65","mc30-65","mc29-67","mc28-68","mc27-70","mc26-71","mc25-71","mc24-71","mc23-69","mc22-68","mc21-68","mc20-68","mc19-63","mc18-59","mc17-57","mc16-53","mc15-50","mc14-42","mc13-32","mc12-16","mc11-121","mc10-113","mc9-103","mc8-77","mc7-41","mc6-43","mc5-434","mc4-531","mc3-689","mc2-961"
"W2047056","mc100-10","mc99-10","mc98-10","mc97-10","mc96-10","mc95-9","mc94-9","mc93-9","mc92-9","mc91-8","mc90-8","mc89-8","mc88-7","mc87-7","mc86-7","mc85-6","mc84-6","mc83-6","mc82-5","mc81-5","mc80-5","mc79-4","mc78-4","mc77-3","mc76-3","mc75-3","mc74-2","mc73-2","mc72-1","mc71-1","mc70-17","mc69-17","mc68-16","mc67-16","mc66-15","mc65-15","mc64-14","mc63-14","mc62-14","mc61-14","mc60-14","mc59-14","mc58-13","mc57-13","mc56-13","mc55-13","mc54-12","mc53-11","mc52-11","mc51-10","mc50-9","mc49-9","mc48-8","mc47-7","mc46-6","mc45-5","mc44-4","mc43-2","mc42-1","mc41-18","mc40-17","mc39-16","mc38-15","mc37-13","mc36-11","mc35-10","mc34-7","mc33-5","mc32-3","mc31-1","mc30-76","mc29-79","mc28-81","mc27-84","mc26-87","mc25-88","mc24-90","mc23-91","mc22-91","mc21-93","mc20-97","mc19-94","mc18-94","mc17-96","mc16-97","mc15-98","mc14-95","mc13-90","mc12-78","mc11-69","mc10-53","mc9-30","mc8-147","mc7-128","mc6-90","mc5-22","mc4-144","mc3-503","mc2-527"
"W2047065","mc100-3","mc99-2","mc98-2","mc97-2","mc96-2","mc95-1","mc94-1","mc93-1","mc92-1","mc91-12","mc90-12","mc89-12","mc88-12","mc87-12","mc86-12","mc85-11","mc84-11","mc83-11","mc82-10","mc81-10","mc80-10","mc79-10","mc78-10","mc77-9","mc76-9","mc75-9","mc74-8","mc73-8","mc72-7","mc71-7","mc70-6","mc69-6","mc68-5","mc67-5","mc66-4","mc65-4","mc64-3","mc63-2","mc62-2","mc61-1","mc60-13","mc59-13","mc58-12","mc57-11","mc56-11","mc55-11","mc54-10","mc53-9","mc52-8","mc51-7","mc50-6","mc49-5","mc48-4","mc47-3","mc46-2","mc45-1","mc44-49","mc43-51","mc42-51","mc41-52","mc40-52","mc39-52","mc38-52","mc37-52","mc36-52","mc35-52","mc34-53","mc33-53","mc32-53","mc31-51","mc30-51","mc29-49","mc28-48","mc27-47","mc26-46","mc25-44","mc24-44","mc23-39","mc22-36","mc21-31","mc20-26","mc19-21","mc18-15","mc17-7","mc16-51","mc15-47","mc14-39","mc13-27","mc12-11","mc11-161","mc10-162","mc9-159","mc8-143","mc7-122","mc6-82","mc5-11","mc4-424","mc3-500","mc2-517"
"W2047069","mc100-17","mc99-18","mc98-18","mc97-18","mc96-18","mc95-17","mc94-17","mc93-17","mc92-17","mc91-18","mc90-18","mc89-18","mc88-18","mc87-18","mc86-18","mc85-17","mc84-17","mc83-17","mc82-17","mc81-17","mc80-17","mc79-17","mc78-17","mc77-17","mc76-17","mc75-17","mc74-17","mc73-17","mc72-16","mc71-16","mc70-15","mc69-15","mc68-14","mc67-14","mc66-13","mc65-13","mc64-12","mc63-12","mc62-12","mc61-12","mc60-11","mc59-11","mc58-10","mc57-9","mc56-9","mc55-8","mc54-7","mc53-6","mc52-5","mc51-4","mc50-3","mc49-2","mc48-1","mc47-36","mc46-36","mc45-36","mc44-36","mc43-36","mc42-36","mc41-36","mc40-36","mc39-35","mc38-35","mc37-33","mc36-31","mc35-30","mc34-27","mc33-25","mc32-23","mc31-21","mc30-18","mc29-15","mc28-13","mc27-10","mc26-6","mc25-3","mc24-19","mc23-14","mc22-11","mc21-5","mc20-38","mc19-33","mc18-27","mc17-22","mc16-14","mc15-5","mc14-6","mc13-96","mc12-86","mc11-79","mc10-64","mc9-42","mc8-11","mc7-230","mc6-241","mc5-219","mc4-172","mc3-258","mc2-491"
"W2047080","mc100-20","mc99-21","mc98-21","mc97-21","mc96-21","mc95-21","mc94-21","mc93-21","mc92-21","mc91-22","mc90-22","mc89-22","mc88-22","mc87-22","mc86-22","mc85-21","mc84-21","mc83-21","mc82-21","mc81-21","mc80-21","mc79-21","mc78-21","mc77-22","mc76-22","mc75-22","mc74-23","mc73-23","mc72-22","mc71-22","mc70-22","mc69-22","mc68-21","mc67-21","mc66-20","mc65-20","mc64-19","mc63-19","mc62-19","mc61-19","mc60-19","mc59-19","mc58-18","mc57-18","mc56-18","mc55-18","mc54-17","mc53-16","mc52-16","mc51-15","mc50-14","mc49-14","mc48-13","mc47-12","mc46-11","mc45-10","mc44-9","mc43-7","mc42-7","mc41-6","mc40-4","mc39-3","mc38-1","mc37-37","mc36-35","mc35-34","mc34-32","mc33-31","mc32-29","mc31-27","mc30-24","mc29-21","mc28-19","mc27-17","mc26-13","mc25-10","mc24-6","mc23-1","mc22-41","mc21-36","mc20-31","mc19-26","mc18-20","mc17-13","mc16-4","mc15-24","mc14-13","mc13-29","mc12-13","mc11-166","mc10-169","mc9-171","mc8-163","mc7-148","mc6-124","mc5-61","mc4-209","mc3-45","mc2-163"
"W2047086","mc100-20","mc99-21","mc98-21","mc97-21","mc96-21","mc95-21","mc94-21","mc93-21","mc92-21","mc91-22","mc90-22","mc89-22","mc88-22","mc87-22","mc86-22","mc85-21","mc84-21","mc83-21","mc82-21","mc81-21","mc80-21","mc79-21","mc78-21","mc77-22","mc76-22","mc75-22","mc74-23","mc73-23","mc72-22","mc71-22","mc70-22","mc69-22","mc68-21","mc67-21","mc66-20","mc65-20","mc64-19","mc63-19","mc62-19","mc61-19","mc60-19","mc59-19","mc58-18","mc57-18","mc56-18","mc55-18","mc54-17","mc53-16","mc52-16","mc51-15","mc50-14","mc49-14","mc48-13","mc47-12","mc46-11","mc45-10","mc44-9","mc43-7","mc42-7","mc41-6","mc40-4","mc39-3","mc38-1","mc37-41","mc36-39","mc35-38","mc34-36","mc33-35","mc32-33","mc31-31","mc30-30","mc29-27","mc28-26","mc27-25","mc26-22","mc25-19","mc24-17","mc23-12","mc22-9","mc21-3","mc20-75","mc19-70","mc18-66","mc17-66","mc16-67","mc15-64","mc14-58","mc13-50","mc12-35","mc11-19","mc10-172","mc9-174","mc8-166","mc7-153","mc6-130","mc5-68","mc4-85","mc3-259","mc2-488"
"W2047094","mc100-4","mc99-3","mc98-3","mc97-3","mc96-3","mc95-2","mc94-2","mc93-2","mc92-2","mc91-1","mc90-1","mc89-1","mc88-9","mc87-9","mc86-9","mc85-8","mc84-8","mc83-8","mc82-7","mc81-7","mc80-7","mc79-6","mc78-6","mc77-5","mc76-5","mc75-5","mc74-4","mc73-4","mc72-3","mc71-3","mc70-2","mc69-2","mc68-1","mc67-1","mc66-35","mc65-35","mc64-35","mc63-35","mc62-35","mc61-36","mc60-37","mc59-37","mc58-38","mc57-38","mc56-38","mc55-39","mc54-39","mc53-40","mc52-41","mc51-41","mc50-41","mc49-42","mc48-41","mc47-42","mc46-42","mc45-42","mc44-42","mc43-42","mc42-42","mc41-43","mc40-43","mc39-42","mc38-42","mc37-42","mc36-40","mc35-40","mc34-38","mc33-37","mc32-36","mc31-34","mc30-33","mc29-30","mc28-29","mc27-28","mc26-25","mc25-22","mc24-21","mc23-16","mc22-13","mc21-7","mc20-1","mc19-118","mc18-122","mc17-127","mc16-133","mc15-138","mc14-144","mc13-151","mc12-155","mc11-163","mc10-165","mc9-166","mc8-153","mc7-137","mc6-106","mc5-40","mc4-339","mc3-291","mc2-251"
"W2047095","mc100-13","mc99-13","mc98-13","mc97-13","mc96-13","mc95-12","mc94-12","mc93-12","mc92-12","mc91-11","mc90-11","mc89-11","mc88-11","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-9","mc79-8","mc78-8","mc77-7","mc76-7","mc75-7","mc74-6","mc73-6","mc72-5","mc71-5","mc70-4","mc69-4","mc68-3","mc67-3","mc66-2","mc65-2","mc64-1","mc63-8","mc62-8","mc61-7","mc60-6","mc59-6","mc58-5","mc57-4","mc56-4","mc55-3","mc54-2","mc53-1","mc52-9","mc51-8","mc50-7","mc49-6","mc48-5","mc47-4","mc46-3","mc45-2","mc44-1","mc43-27","mc42-27","mc41-27","mc40-26","mc39-25","mc38-25","mc37-23","mc36-21","mc35-20","mc34-17","mc33-15","mc32-13","mc31-11","mc30-8","mc29-5","mc28-2","mc27-62","mc26-62","mc25-62","mc24-62","mc23-60","mc22-58","mc21-56","mc20-53","mc19-48","mc18-44","mc17-41","mc16-33","mc15-28","mc14-17","mc13-4","mc12-147","mc11-151","mc10-148","mc9-144","mc8-125","mc7-99","mc6-54","mc5-244","mc4-211","mc3-48","mc2-449"
"W2047099","mc100-5","mc99-5","mc98-5","mc97-5","mc96-5","mc95-4","mc94-4","mc93-4","mc92-4","mc91-3","mc90-3","mc89-3","mc88-2","mc87-2","mc86-2","mc85-1","mc84-1","mc83-1","mc82-13","mc81-13","mc80-13","mc79-13","mc78-13","mc77-12","mc76-12","mc75-12","mc74-11","mc73-11","mc72-10","mc71-10","mc70-9","mc69-9","mc68-8","mc67-8","mc66-7","mc65-7","mc64-6","mc63-5","mc62-5","mc61-4","mc60-3","mc59-3","mc58-2","mc57-1","mc56-1","mc55-10","mc54-9","mc53-8","mc52-7","mc51-6","mc50-5","mc49-4","mc48-3","mc47-2","mc46-1","mc45-20","mc44-19","mc43-17","mc42-17","mc41-16","mc40-15","mc39-14","mc38-13","mc37-11","mc36-9","mc35-8","mc34-5","mc33-3","mc32-1","mc31-73","mc30-74","mc29-76","mc28-77","mc27-79","mc26-82","mc25-83","mc24-85","mc23-86","mc22-86","mc21-88","mc20-92","mc19-89","mc18-89","mc17-91","mc16-92","mc15-93","mc14-90","mc13-84","mc12-70","mc11-61","mc10-43","mc9-17","mc8-240","mc7-259","mc6-283","mc5-288","mc4-285","mc3-167","mc2-62"
"W2047108","mc100-18","mc99-19","mc98-19","mc97-19","mc96-19","mc95-19","mc94-19","mc93-19","mc92-19","mc91-20","mc90-20","mc89-20","mc88-20","mc87-20","mc86-20","mc85-19","mc84-19","mc83-19","mc82-19","mc81-19","mc80-19","mc79-19","mc78-19","mc77-19","mc76-19","mc75-19","mc74-19","mc73-19","mc72-18","mc71-18","mc70-18","mc69-18","mc68-17","mc67-17","mc66-16","mc65-16","mc64-15","mc63-15","mc62-15","mc61-15","mc60-15","mc59-15","mc58-14","mc57-14","mc56-14","mc55-14","mc54-13","mc53-12","mc52-12","mc51-11","mc50-10","mc49-10","mc48-9","mc47-8","mc46-7","mc45-6","mc44-5","mc43-3","mc42-2","mc41-1","mc40-6","mc39-5","mc38-3","mc37-1","mc36-42","mc35-42","mc34-40","mc33-39","mc32-39","mc31-37","mc30-36","mc29-33","mc28-32","mc27-31","mc26-29","mc25-27","mc24-26","mc23-21","mc22-18","mc21-12","mc20-6","mc19-107","mc18-108","mc17-111","mc16-114","mc15-117","mc14-119","mc13-121","mc12-117","mc11-116","mc10-108","mc9-97","mc8-70","mc7-32","mc6-85","mc5-16","mc4-125","mc3-364","mc2-115"
"W2047114","mc100-13","mc99-13","mc98-13","mc97-13","mc96-13","mc95-12","mc94-12","mc93-12","mc92-12","mc91-11","mc90-11","mc89-11","mc88-11","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-9","mc79-8","mc78-8","mc77-7","mc76-7","mc75-7","mc74-6","mc73-6","mc72-5","mc71-5","mc70-4","mc69-4","mc68-3","mc67-3","mc66-2","mc65-2","mc64-1","mc63-37","mc62-37","mc61-38","mc60-39","mc59-39","mc58-40","mc57-41","mc56-41","mc55-42","mc54-42","mc53-43","mc52-44","mc51-45","mc50-46","mc49-47","mc48-47","mc47-48","mc46-48","mc45-49","mc44-50","mc43-52","mc42-52","mc41-53","mc40-54","mc39-54","mc38-54","mc37-56","mc36-56","mc35-57","mc34-58","mc33-59","mc32-59","mc31-60","mc30-60","mc29-61","mc28-61","mc27-61","mc26-61","mc25-61","mc24-61","mc23-59","mc22-57","mc21-54","mc20-51","mc19-46","mc18-42","mc17-38","mc16-30","mc15-25","mc14-14","mc13-1","mc12-82","mc11-75","mc10-59","mc9-36","mc8-4","mc7-55","mc6-277","mc5-279","mc4-270","mc3-147","mc2-424"
"W2047115","mc100-10","mc99-10","mc98-10","mc97-10","mc96-10","mc95-9","mc94-9","mc93-9","mc92-9","mc91-8","mc90-8","mc89-8","mc88-7","mc87-7","mc86-7","mc85-6","mc84-6","mc83-6","mc82-5","mc81-5","mc80-5","mc79-4","mc78-4","mc77-3","mc76-3","mc75-3","mc74-2","mc73-2","mc72-1","mc71-1","mc70-33","mc69-33","mc68-34","mc67-34","mc66-34","mc65-34","mc64-34","mc63-34","mc62-34","mc61-35","mc60-36","mc59-36","mc58-37","mc57-37","mc56-37","mc55-38","mc54-38","mc53-39","mc52-40","mc51-40","mc50-40","mc49-41","mc48-40","mc47-41","mc46-41","mc45-41","mc44-41","mc43-41","mc42-41","mc41-42","mc40-42","mc39-41","mc38-41","mc37-40","mc36-38","mc35-37","mc34-35","mc33-34","mc32-32","mc31-30","mc30-27","mc29-24","mc28-22","mc27-20","mc26-17","mc25-14","mc24-11","mc23-6","mc22-3","mc21-64","mc20-62","mc19-57","mc18-53","mc17-51","mc16-44","mc15-40","mc14-32","mc13-20","mc12-4","mc11-36","mc10-15","mc9-128","mc8-107","mc7-78","mc6-29","mc5-243","mc4-208","mc3-44","mc2-416"
"W2047120","mc100-15","mc99-16","mc98-16","mc97-16","mc96-16","mc95-15","mc94-15","mc93-15","mc92-15","mc91-15","mc90-15","mc89-15","mc88-15","mc87-15","mc86-15","mc85-14","mc84-14","mc83-14","mc82-14","mc81-14","mc80-14","mc79-14","mc78-14","mc77-14","mc76-14","mc75-14","mc74-14","mc73-14","mc72-13","mc71-13","mc70-12","mc69-12","mc68-11","mc67-11","mc66-10","mc65-10","mc64-9","mc63-9","mc62-9","mc61-8","mc60-7","mc59-7","mc58-6","mc57-5","mc56-5","mc55-4","mc54-3","mc53-2","mc52-1","mc51-44","mc50-44","mc49-45","mc48-44","mc47-45","mc46-45","mc45-45","mc44-45","mc43-46","mc42-46","mc41-47","mc40-47","mc39-46","mc38-46","mc37-46","mc36-45","mc35-45","mc34-43","mc33-42","mc32-42","mc31-40","mc30-39","mc29-36","mc28-35","mc27-34","mc26-32","mc25-30","mc24-29","mc23-24","mc22-21","mc21-15","mc20-9","mc19-3","mc18-33","mc17-28","mc16-20","mc15-12","mc14-52","mc13-44","mc12-29","mc11-13","mc10-125","mc9-117","mc8-94","mc7-64","mc6-9","mc5-113","mc4-237","mc3-93","mc2-156"
"W2047126","mc100-10","mc99-10","mc98-10","mc97-10","mc96-10","mc95-9","mc94-9","mc93-9","mc92-9","mc91-8","mc90-8","mc89-8","mc88-7","mc87-7","mc86-7","mc85-6","mc84-6","mc83-6","mc82-5","mc81-5","mc80-5","mc79-4","mc78-4","mc77-3","mc76-3","mc75-3","mc74-2","mc73-2","mc72-1","mc71-1","mc70-33","mc69-33","mc68-34","mc67-34","mc66-34","mc65-34","mc64-34","mc63-34","mc62-34","mc61-35","mc60-36","mc59-36","mc58-37","mc57-37","mc56-37","mc55-38","mc54-38","mc53-39","mc52-40","mc51-40","mc50-40","mc49-41","mc48-40","mc47-41","mc46-41","mc45-41","mc44-41","mc43-41","mc42-41","mc41-42","mc40-42","mc39-41","mc38-41","mc37-40","mc36-38","mc35-37","mc34-35","mc33-34","mc32-32","mc31-30","mc30-27","mc29-24","mc28-22","mc27-20","mc26-17","mc25-14","mc24-11","mc23-6","mc22-3","mc21-64","mc20-62","mc19-57","mc18-53","mc17-51","mc16-44","mc15-40","mc14-32","mc13-20","mc12-4","mc11-115","mc10-107","mc9-96","mc8-69","mc7-31","mc6-114","mc5-48","mc4-284","mc3-166","mc2-516"
"W2047142","mc100-10","mc99-10","mc98-10","mc97-10","mc96-10","mc95-9","mc94-9","mc93-9","mc92-9","mc91-8","mc90-8","mc89-8","mc88-7","mc87-7","mc86-7","mc85-6","mc84-6","mc83-6","mc82-5","mc81-5","mc80-5","mc79-4","mc78-4","mc77-3","mc76-3","mc75-3","mc74-2","mc73-2","mc72-1","mc71-1","mc70-17","mc69-17","mc68-16","mc67-16","mc66-15","mc65-15","mc64-14","mc63-14","mc62-14","mc61-14","mc60-14","mc59-14","mc58-13","mc57-13","mc56-13","mc55-13","mc54-12","mc53-11","mc52-11","mc51-10","mc50-9","mc49-9","mc48-8","mc47-7","mc46-6","mc45-5","mc44-4","mc43-2","mc42-1","mc41-18","mc40-17","mc39-16","mc38-15","mc37-13","mc36-11","mc35-10","mc34-7","mc33-5","mc32-3","mc31-1","mc30-44","mc29-41","mc28-40","mc27-39","mc26-38","mc25-36","mc24-35","mc23-30","mc22-27","mc21-22","mc20-16","mc19-10","mc18-4","mc17-15","mc16-6","mc15-99","mc14-96","mc13-91","mc12-79","mc11-70","mc10-54","mc9-31","mc8-228","mc7-239","mc6-253","mc5-240","mc4-202","mc3-37","mc2-265"
"W2047143","mc100-4","mc99-3","mc98-3","mc97-3","mc96-3","mc95-2","mc94-2","mc93-2","mc92-2","mc91-1","mc90-1","mc89-1","mc88-9","mc87-9","mc86-9","mc85-8","mc84-8","mc83-8","mc82-7","mc81-7","mc80-7","mc79-6","mc78-6","mc77-5","mc76-5","mc75-5","mc74-4","mc73-4","mc72-3","mc71-3","mc70-2","mc69-2","mc68-1","mc67-1","mc66-35","mc65-35","mc64-35","mc63-35","mc62-35","mc61-36","mc60-37","mc59-37","mc58-38","mc57-38","mc56-38","mc55-39","mc54-39","mc53-40","mc52-41","mc51-41","mc50-41","mc49-42","mc48-41","mc47-42","mc46-42","mc45-42","mc44-42","mc43-42","mc42-42","mc41-43","mc40-43","mc39-42","mc38-42","mc37-42","mc36-40","mc35-40","mc34-38","mc33-37","mc32-36","mc31-34","mc30-33","mc29-30","mc28-29","mc27-28","mc26-25","mc25-22","mc24-21","mc23-16","mc22-13","mc21-7","mc20-1","mc19-75","mc18-71","mc17-71","mc16-72","mc15-70","mc14-64","mc13-56","mc12-41","mc11-27","mc10-5","mc9-163","mc8-150","mc7-134","mc6-100","mc5-34","mc4-253","mc3-117","mc2-136"
"W2047145","mc100-1","mc99-4","mc98-4","mc97-4","mc96-4","mc95-3","mc94-3","mc93-3","mc92-3","mc91-2","mc90-2","mc89-2","mc88-1","mc87-1","mc86-1","mc85-24","mc84-24","mc83-24","mc82-25","mc81-25","mc80-25","mc79-25","mc78-25","mc77-26","mc76-26","mc75-26","mc74-27","mc73-27","mc72-26","mc71-26","mc70-26","mc69-26","mc68-25","mc67-25","mc66-24","mc65-24","mc64-23","mc63-23","mc62-23","mc61-24","mc60-24","mc59-24","mc58-23","mc57-23","mc56-23","mc55-23","mc54-22","mc53-21","mc52-21","mc51-20","mc50-19","mc49-19","mc48-18","mc47-17","mc46-16","mc45-15","mc44-14","mc43-12","mc42-12","mc41-11","mc40-10","mc39-9","mc38-8","mc37-6","mc36-4","mc35-3","mc34-61","mc33-62","mc32-62","mc31-63","mc30-63","mc29-65","mc28-66","mc27-68","mc26-68","mc25-68","mc24-68","mc23-66","mc22-65","mc21-65","mc20-63","mc19-58","mc18-54","mc17-52","mc16-46","mc15-42","mc14-34","mc13-22","mc12-6","mc11-2","mc10-202","mc9-211","mc8-214","mc7-215","mc6-218","mc5-181","mc4-97","mc3-290","mc2-962"
"W2047147","mc100-4","mc99-3","mc98-3","mc97-3","mc96-3","mc95-2","mc94-2","mc93-2","mc92-2","mc91-1","mc90-1","mc89-1","mc88-9","mc87-9","mc86-9","mc85-8","mc84-8","mc83-8","mc82-7","mc81-7","mc80-7","mc79-6","mc78-6","mc77-5","mc76-5","mc75-5","mc74-4","mc73-4","mc72-3","mc71-3","mc70-2","mc69-2","mc68-1","mc67-1","mc66-35","mc65-35","mc64-35","mc63-35","mc62-35","mc61-36","mc60-37","mc59-37","mc58-38","mc57-38","mc56-38","mc55-39","mc54-39","mc53-40","mc52-41","mc51-41","mc50-41","mc49-42","mc48-41","mc47-42","mc46-42","mc45-42","mc44-42","mc43-42","mc42-42","mc41-43","mc40-43","mc39-42","mc38-42","mc37-42","mc36-40","mc35-40","mc34-38","mc33-37","mc32-36","mc31-34","mc30-33","mc29-30","mc28-29","mc27-28","mc26-25","mc25-22","mc24-21","mc23-16","mc22-13","mc21-7","mc20-1","mc19-75","mc18-71","mc17-71","mc16-72","mc15-70","mc14-64","mc13-56","mc12-41","mc11-27","mc10-5","mc9-163","mc8-150","mc7-134","mc6-100","mc5-34","mc4-253","mc3-117","mc2-136"
"W2047149","mc100-7","mc99-7","mc98-7","mc97-7","mc96-7","mc95-6","mc94-6","mc93-6","mc92-6","mc91-5","mc90-5","mc89-5","mc88-4","mc87-4","mc86-4","mc85-3","mc84-3","mc83-3","mc82-2","mc81-2","mc80-2","mc79-1","mc78-1","mc77-21","mc76-21","mc75-21","mc74-22","mc73-22","mc72-21","mc71-21","mc70-21","mc69-21","mc68-20","mc67-20","mc66-19","mc65-19","mc64-18","mc63-18","mc62-18","mc61-18","mc60-18","mc59-18","mc58-17","mc57-17","mc56-17","mc55-17","mc54-16","mc53-15","mc52-15","mc51-14","mc50-13","mc49-13","mc48-12","mc47-11","mc46-10","mc45-9","mc44-8","mc43-6","mc42-5","mc41-4","mc40-2","mc39-1","mc38-58","mc37-60","mc36-61","mc35-62","mc34-64","mc33-65","mc32-65","mc31-66","mc30-66","mc29-68","mc28-69","mc27-71","mc26-72","mc25-72","mc24-72","mc23-70","mc22-69","mc21-69","mc20-69","mc19-64","mc18-60","mc17-59","mc16-56","mc15-53","mc14-45","mc13-35","mc12-19","mc11-3","mc10-150","mc9-146","mc8-127","mc7-102","mc6-58","mc5-301","mc4-304","mc3-213","mc2-503"
