"","100","99","98","97","96","95","94","93","92","91","90","89","88","87","86","85","84","83","82","81","80","79","78","77","76","75","74","73","72","71","70","69","68","67","66","65","64","63","62","61","60","59","58","57","56","55","54","53","52","51","50","49","48","47","46","45","44","43","42","41","40","39","38","37","36","35","34","33","32","31","30","29","28","27","26","25","24","23","22","21","20","19","18","17","16","15","14","13","12","11","10","9","8","7","6","5","4","3","2"
"covid_558.375","mc100-13","mc99-12","mc98-12","mc97-12","mc96-11","mc95-11","mc94-11","mc93-10","mc92-10","mc91-10","mc90-9","mc89-9","mc88-9","mc87-8","mc86-8","mc85-7","mc84-7","mc83-7","mc82-6","mc81-6","mc80-5","mc79-5","mc78-4","mc77-4","mc76-3","mc75-3","mc74-2","mc73-2","mc72-1","mc71-41","mc70-41","mc69-42","mc68-43","mc67-43","mc66-44","mc65-45","mc64-45","mc63-46","mc62-47","mc61-47","mc60-47","mc59-48","mc58-49","mc57-49","mc56-50","mc55-51","mc54-52","mc53-53","mc52-54","mc51-55","mc50-57","mc49-58","mc48-59","mc47-60","mc46-61","mc45-62","mc44-60","mc43-60","mc42-62","mc41-61","mc40-61","mc39-62","mc38-63","mc37-63","mc36-62","mc35-59","mc34-59","mc33-57","mc32-56","mc31-56","mc30-54","mc29-53","mc28-52","mc27-50","mc26-49","mc25-46","mc24-42","mc23-37","mc22-33","mc21-28","mc20-21","mc19-14","mc18-5","mc17-172","mc16-181","mc15-190","mc14-191","mc13-196","mc12-203","mc11-210","mc10-216","mc9-216","mc8-215","mc7-194","mc6-153","mc5-66","mc4-59","mc3-634","mc2-672"
"covid_558.376","mc100-16","mc99-15","mc98-15","mc97-15","mc96-14","mc95-14","mc94-14","mc93-13","mc92-13","mc91-13","mc90-12","mc89-12","mc88-12","mc87-12","mc86-12","mc85-11","mc84-11","mc83-11","mc82-10","mc81-10","mc80-9","mc79-9","mc78-8","mc77-8","mc76-7","mc75-7","mc74-6","mc73-6","mc72-5","mc71-4","mc70-4","mc69-3","mc68-2","mc67-2","mc66-2","mc65-1","mc64-1","mc63-15","mc62-14","mc61-13","mc60-13","mc59-12","mc58-12","mc57-11","mc56-10","mc55-10","mc54-9","mc53-8","mc52-7","mc51-6","mc50-4","mc49-3","mc48-2","mc47-1","mc46-55","mc45-56","mc44-54","mc43-54","mc42-56","mc41-55","mc40-54","mc39-54","mc38-55","mc37-55","mc36-54","mc35-51","mc34-51","mc33-49","mc32-47","mc31-46","mc30-44","mc29-42","mc28-41","mc27-38","mc26-35","mc25-32","mc24-28","mc23-23","mc22-18","mc21-12","mc20-5","mc19-107","mc18-106","mc17-107","mc16-104","mc15-103","mc14-94","mc13-85","mc12-72","mc11-56","mc10-30","mc9-167","mc8-153","mc7-116","mc6-54","mc5-102","mc4-179","mc3-523","mc2-332"
"covid_558.382","mc100-16","mc99-15","mc98-15","mc97-15","mc96-14","mc95-14","mc94-14","mc93-13","mc92-13","mc91-13","mc90-12","mc89-12","mc88-12","mc87-12","mc86-12","mc85-11","mc84-11","mc83-11","mc82-10","mc81-10","mc80-9","mc79-9","mc78-8","mc77-8","mc76-7","mc75-7","mc74-6","mc73-6","mc72-5","mc71-4","mc70-4","mc69-3","mc68-2","mc67-2","mc66-2","mc65-1","mc64-1","mc63-15","mc62-14","mc61-13","mc60-13","mc59-12","mc58-12","mc57-11","mc56-10","mc55-10","mc54-9","mc53-8","mc52-7","mc51-6","mc50-4","mc49-3","mc48-2","mc47-1","mc46-21","mc45-20","mc44-18","mc43-17","mc42-16","mc41-14","mc40-12","mc39-10","mc38-8","mc37-6","mc36-4","mc35-1","mc34-29","mc33-26","mc32-24","mc31-21","mc30-18","mc29-16","mc28-13","mc27-9","mc26-6","mc25-1","mc24-49","mc23-45","mc22-41","mc21-36","mc20-29","mc19-22","mc18-13","mc17-4","mc16-149","mc15-155","mc14-148","mc13-145","mc12-138","mc11-127","mc10-110","mc9-88","mc8-51","mc7-198","mc6-160","mc5-76","mc4-263","mc3-61","mc2-1125"
"covid_558.383","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-34","mc75-34","mc74-35","mc73-35","mc72-35","mc71-35","mc70-35","mc69-36","mc68-37","mc67-37","mc66-38","mc65-38","mc64-38","mc63-39","mc62-39","mc61-39","mc60-39","mc59-39","mc58-39","mc57-39","mc56-38","mc55-38","mc54-38","mc53-39","mc52-40","mc51-40","mc50-41","mc49-41","mc48-42","mc47-42","mc46-41","mc45-40","mc44-38","mc43-38","mc42-37","mc41-35","mc40-34","mc39-33","mc38-33","mc37-33","mc36-31","mc35-28","mc34-27","mc33-24","mc32-22","mc31-19","mc30-16","mc29-13","mc28-10","mc27-6","mc26-3","mc25-14","mc24-9","mc23-4","mc22-65","mc21-63","mc20-58","mc19-55","mc18-49","mc17-41","mc16-31","mc15-20","mc14-7","mc13-211","mc12-219","mc11-229","mc10-244","mc9-256","mc8-270","mc7-271","mc6-260","mc5-207","mc4-85","mc3-287","mc2-494"
"covid_558.384","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-34","mc75-34","mc74-35","mc73-35","mc72-35","mc71-35","mc70-35","mc69-36","mc68-37","mc67-37","mc66-38","mc65-38","mc64-38","mc63-39","mc62-39","mc61-39","mc60-39","mc59-39","mc58-39","mc57-39","mc56-38","mc55-38","mc54-38","mc53-39","mc52-40","mc51-40","mc50-41","mc49-41","mc48-42","mc47-42","mc46-41","mc45-40","mc44-38","mc43-38","mc42-37","mc41-35","mc40-34","mc39-33","mc38-33","mc37-33","mc36-31","mc35-28","mc34-27","mc33-24","mc32-22","mc31-19","mc30-16","mc29-13","mc28-10","mc27-6","mc26-3","mc25-69","mc24-69","mc23-67","mc22-66","mc21-64","mc20-59","mc19-56","mc18-50","mc17-42","mc16-32","mc15-21","mc14-8","mc13-119","mc12-111","mc11-100","mc10-76","mc9-50","mc8-10","mc7-110","mc6-47","mc5-33","mc4-245","mc3-35","mc2-199"
"covid_558.385","mc100-7","mc99-6","mc98-6","mc97-6","mc96-5","mc95-5","mc94-5","mc93-4","mc92-4","mc91-4","mc90-3","mc89-3","mc88-3","mc87-2","mc86-2","mc85-1","mc84-1","mc83-1","mc82-28","mc81-28","mc80-27","mc79-27","mc78-27","mc77-27","mc76-27","mc75-27","mc74-27","mc73-27","mc72-26","mc71-26","mc70-26","mc69-27","mc68-28","mc67-28","mc66-28","mc65-28","mc64-28","mc63-29","mc62-29","mc61-29","mc60-29","mc59-28","mc58-28","mc57-27","mc56-26","mc55-26","mc54-26","mc53-26","mc52-27","mc51-27","mc50-25","mc49-24","mc48-24","mc47-24","mc46-23","mc45-22","mc44-20","mc43-19","mc42-18","mc41-16","mc40-14","mc39-12","mc38-10","mc37-8","mc36-6","mc35-3","mc34-1","mc33-29","mc32-27","mc31-24","mc30-21","mc29-19","mc28-16","mc27-12","mc26-9","mc25-4","mc24-66","mc23-63","mc22-61","mc21-59","mc20-54","mc19-51","mc18-44","mc17-36","mc16-26","mc15-13","mc14-198","mc13-206","mc12-214","mc11-224","mc10-237","mc9-245","mc8-253","mc7-250","mc6-227","mc5-165","mc4-24","mc3-168","mc2-1126"
"covid_558.387","mc100-1","mc99-16","mc98-16","mc97-16","mc96-15","mc95-15","mc94-15","mc93-14","mc92-14","mc91-14","mc90-13","mc89-13","mc88-13","mc87-13","mc86-13","mc85-12","mc84-12","mc83-12","mc82-11","mc81-11","mc80-10","mc79-10","mc78-9","mc77-9","mc76-8","mc75-8","mc74-7","mc73-7","mc72-6","mc71-5","mc70-5","mc69-4","mc68-3","mc67-3","mc66-3","mc65-2","mc64-2","mc63-1","mc62-16","mc61-15","mc60-15","mc59-14","mc58-14","mc57-13","mc56-12","mc55-12","mc54-11","mc53-10","mc52-9","mc51-8","mc50-6","mc49-5","mc48-4","mc47-3","mc46-1","mc45-49","mc44-47","mc43-47","mc42-47","mc41-46","mc40-45","mc39-45","mc38-46","mc37-46","mc36-44","mc35-41","mc34-41","mc33-39","mc32-37","mc31-34","mc30-31","mc29-29","mc28-26","mc27-22","mc26-19","mc25-15","mc24-10","mc23-5","mc22-110","mc21-110","mc20-110","mc19-113","mc18-114","mc17-115","mc16-113","mc15-113","mc14-104","mc13-96","mc12-84","mc11-70","mc10-44","mc9-14","mc8-95","mc7-48","mc6-457","mc5-527","mc4-642","mc3-812","mc2-1127"
"covid_558.390","mc100-21","mc99-22","mc98-22","mc97-22","mc96-21","mc95-21","mc94-21","mc93-20","mc92-20","mc91-20","mc90-19","mc89-19","mc88-19","mc87-19","mc86-19","mc85-18","mc84-18","mc83-18","mc82-17","mc81-17","mc80-16","mc79-16","mc78-16","mc77-16","mc76-15","mc75-15","mc74-15","mc73-15","mc72-14","mc71-13","mc70-13","mc69-12","mc68-11","mc67-11","mc66-11","mc65-11","mc64-11","mc63-10","mc62-9","mc61-8","mc60-8","mc59-7","mc58-7","mc57-6","mc56-5","mc55-4","mc54-3","mc53-2","mc52-1","mc51-18","mc50-16","mc49-15","mc48-14","mc47-14","mc46-12","mc45-11","mc44-9","mc43-8","mc42-6","mc41-4","mc40-2","mc39-61","mc38-62","mc37-62","mc36-61","mc35-58","mc34-58","mc33-56","mc32-54","mc31-54","mc30-52","mc29-51","mc28-50","mc27-47","mc26-46","mc25-43","mc24-39","mc23-34","mc22-29","mc21-24","mc20-17","mc19-10","mc18-1","mc17-137","mc16-137","mc15-140","mc14-133","mc13-128","mc12-120","mc11-109","mc10-88","mc9-62","mc8-23","mc7-238","mc6-209","mc5-142","mc4-424","mc3-348","mc2-135"
"covid_558.392","mc100-28","mc99-29","mc98-29","mc97-29","mc96-30","mc95-30","mc94-30","mc93-29","mc92-29","mc91-29","mc90-28","mc89-28","mc88-28","mc87-28","mc86-28","mc85-29","mc84-29","mc83-29","mc82-30","mc81-30","mc80-29","mc79-29","mc78-29","mc77-29","mc76-29","mc75-29","mc74-29","mc73-29","mc72-28","mc71-28","mc70-28","mc69-29","mc68-30","mc67-30","mc66-31","mc65-31","mc64-31","mc63-32","mc62-32","mc61-32","mc60-32","mc59-32","mc58-32","mc57-31","mc56-30","mc55-30","mc54-30","mc53-30","mc52-31","mc51-31","mc50-30","mc49-30","mc48-30","mc47-30","mc46-29","mc45-28","mc44-26","mc43-26","mc42-25","mc41-23","mc40-22","mc39-20","mc38-18","mc37-16","mc36-14","mc35-11","mc34-9","mc33-6","mc32-3","mc31-38","mc30-35","mc29-33","mc28-30","mc27-27","mc26-24","mc25-21","mc24-16","mc23-11","mc22-5","mc21-115","mc20-116","mc19-121","mc18-123","mc17-124","mc16-123","mc15-125","mc14-118","mc13-112","mc12-102","mc11-90","mc10-66","mc9-37","mc8-93","mc7-44","mc6-334","mc5-315","mc4-239","mc3-26","mc2-1128"
"covid_558.395","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-16","mc75-16","mc74-16","mc73-16","mc72-15","mc71-14","mc70-14","mc69-13","mc68-12","mc67-12","mc66-12","mc65-12","mc64-12","mc63-11","mc62-10","mc61-9","mc60-9","mc59-8","mc58-8","mc57-7","mc56-6","mc55-5","mc54-4","mc53-3","mc52-2","mc51-1","mc50-33","mc49-33","mc48-34","mc47-34","mc46-33","mc45-32","mc44-30","mc43-30","mc42-29","mc41-27","mc40-26","mc39-25","mc38-24","mc37-23","mc36-21","mc35-18","mc34-16","mc33-13","mc32-10","mc31-7","mc30-4","mc29-1","mc28-34","mc27-31","mc26-28","mc25-25","mc24-20","mc23-15","mc22-9","mc21-3","mc20-82","mc19-81","mc18-77","mc17-74","mc16-65","mc15-57","mc14-46","mc13-32","mc12-15","mc11-82","mc10-57","mc9-28","mc8-238","mc7-229","mc6-197","mc5-127","mc4-407","mc3-323","mc2-233"
"covid_558.398","mc100-16","mc99-15","mc98-15","mc97-15","mc96-14","mc95-14","mc94-14","mc93-13","mc92-13","mc91-13","mc90-12","mc89-12","mc88-12","mc87-12","mc86-12","mc85-11","mc84-11","mc83-11","mc82-10","mc81-10","mc80-9","mc79-9","mc78-8","mc77-8","mc76-7","mc75-7","mc74-6","mc73-6","mc72-5","mc71-4","mc70-4","mc69-3","mc68-2","mc67-2","mc66-2","mc65-1","mc64-1","mc63-15","mc62-14","mc61-13","mc60-13","mc59-12","mc58-12","mc57-11","mc56-10","mc55-10","mc54-9","mc53-8","mc52-7","mc51-6","mc50-4","mc49-3","mc48-2","mc47-1","mc46-21","mc45-20","mc44-18","mc43-17","mc42-16","mc41-14","mc40-12","mc39-10","mc38-8","mc37-6","mc36-4","mc35-1","mc34-29","mc33-26","mc32-24","mc31-21","mc30-18","mc29-16","mc28-13","mc27-9","mc26-6","mc25-1","mc24-49","mc23-45","mc22-41","mc21-36","mc20-29","mc19-22","mc18-13","mc17-4","mc16-66","mc15-58","mc14-47","mc13-33","mc12-16","mc11-60","mc10-34","mc9-2","mc8-254","mc7-251","mc6-228","mc5-166","mc4-25","mc3-813","mc2-1129"
"covid_558.399","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-34","mc75-34","mc74-35","mc73-35","mc72-35","mc71-35","mc70-35","mc69-36","mc68-37","mc67-37","mc66-38","mc65-38","mc64-38","mc63-39","mc62-39","mc61-39","mc60-39","mc59-39","mc58-39","mc57-39","mc56-38","mc55-38","mc54-38","mc53-39","mc52-40","mc51-40","mc50-41","mc49-41","mc48-42","mc47-42","mc46-41","mc45-40","mc44-38","mc43-38","mc42-37","mc41-35","mc40-34","mc39-33","mc38-33","mc37-33","mc36-31","mc35-28","mc34-27","mc33-24","mc32-22","mc31-19","mc30-16","mc29-13","mc28-10","mc27-6","mc26-3","mc25-14","mc24-9","mc23-4","mc22-65","mc21-63","mc20-58","mc19-55","mc18-49","mc17-41","mc16-31","mc15-20","mc14-7","mc13-211","mc12-219","mc11-229","mc10-244","mc9-256","mc8-270","mc7-271","mc6-260","mc5-207","mc4-85","mc3-132","mc2-221"
"covid_558.403","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-34","mc75-34","mc74-35","mc73-35","mc72-35","mc71-35","mc70-35","mc69-36","mc68-37","mc67-37","mc66-38","mc65-38","mc64-38","mc63-39","mc62-39","mc61-39","mc60-39","mc59-39","mc58-39","mc57-39","mc56-38","mc55-38","mc54-38","mc53-39","mc52-40","mc51-40","mc50-41","mc49-41","mc48-42","mc47-42","mc46-41","mc45-40","mc44-38","mc43-38","mc42-37","mc41-35","mc40-34","mc39-33","mc38-33","mc37-33","mc36-31","mc35-28","mc34-27","mc33-24","mc32-22","mc31-19","mc30-16","mc29-13","mc28-10","mc27-6","mc26-3","mc25-69","mc24-69","mc23-67","mc22-66","mc21-64","mc20-59","mc19-56","mc18-50","mc17-42","mc16-32","mc15-21","mc14-8","mc13-182","mc12-186","mc11-188","mc10-186","mc9-182","mc8-172","mc7-140","mc6-82","mc5-167","mc4-26","mc3-161","mc2-388"
"covid_558.405","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-16","mc75-16","mc74-16","mc73-16","mc72-15","mc71-14","mc70-14","mc69-13","mc68-12","mc67-12","mc66-12","mc65-12","mc64-12","mc63-11","mc62-10","mc61-9","mc60-9","mc59-8","mc58-8","mc57-7","mc56-6","mc55-5","mc54-4","mc53-3","mc52-2","mc51-1","mc50-31","mc49-31","mc48-31","mc47-31","mc46-30","mc45-29","mc44-27","mc43-27","mc42-26","mc41-24","mc40-23","mc39-21","mc38-19","mc37-17","mc36-15","mc35-12","mc34-10","mc33-7","mc32-4","mc31-1","mc30-61","mc29-60","mc28-59","mc27-57","mc26-57","mc25-54","mc24-51","mc23-47","mc22-44","mc21-39","mc20-32","mc19-25","mc18-16","mc17-7","mc16-45","mc15-35","mc14-24","mc13-7","mc12-104","mc11-92","mc10-68","mc9-39","mc8-200","mc7-175","mc6-127","mc5-31","mc4-253","mc3-47","mc2-10"
"covid_558.407","mc100-14","mc99-13","mc98-13","mc97-13","mc96-12","mc95-12","mc94-12","mc93-11","mc92-11","mc91-11","mc90-10","mc89-10","mc88-10","mc87-9","mc86-9","mc85-8","mc84-8","mc83-8","mc82-7","mc81-7","mc80-6","mc79-6","mc78-5","mc77-5","mc76-4","mc75-4","mc74-3","mc73-3","mc72-2","mc71-1","mc70-1","mc69-20","mc68-19","mc67-19","mc66-19","mc65-19","mc64-19","mc63-19","mc62-19","mc61-18","mc60-18","mc59-17","mc58-17","mc57-16","mc56-15","mc55-15","mc54-14","mc53-14","mc52-14","mc51-13","mc50-11","mc49-10","mc48-9","mc47-8","mc46-6","mc45-5","mc44-3","mc43-2","mc42-45","mc41-44","mc40-43","mc39-42","mc38-43","mc37-43","mc36-41","mc35-38","mc34-38","mc33-36","mc32-34","mc31-31","mc30-28","mc29-26","mc28-23","mc27-19","mc26-16","mc25-11","mc24-6","mc23-107","mc22-108","mc21-108","mc20-108","mc19-111","mc18-111","mc17-112","mc16-110","mc15-110","mc14-101","mc13-92","mc12-79","mc11-65","mc10-39","mc9-7","mc8-136","mc7-92","mc6-25","mc5-372","mc4-345","mc3-200","mc2-1130"
"covid_558.408","mc100-1","mc99-19","mc98-19","mc97-19","mc96-18","mc95-18","mc94-18","mc93-17","mc92-17","mc91-17","mc90-16","mc89-16","mc88-16","mc87-16","mc86-16","mc85-15","mc84-15","mc83-15","mc82-14","mc81-14","mc80-13","mc79-13","mc78-12","mc77-12","mc76-11","mc75-11","mc74-11","mc73-11","mc72-10","mc71-9","mc70-9","mc69-8","mc68-7","mc67-7","mc66-7","mc65-6","mc64-6","mc63-5","mc62-4","mc61-3","mc60-3","mc59-2","mc58-1","mc57-37","mc56-36","mc55-36","mc54-36","mc53-37","mc52-38","mc51-38","mc50-39","mc49-39","mc48-40","mc47-40","mc46-39","mc45-38","mc44-36","mc43-36","mc42-35","mc41-33","mc40-32","mc39-31","mc38-31","mc37-30","mc36-28","mc35-25","mc34-24","mc33-21","mc32-19","mc31-16","mc30-13","mc29-10","mc28-7","mc27-3","mc26-39","mc25-36","mc24-32","mc23-27","mc22-22","mc21-16","mc20-9","mc19-1","mc18-98","mc17-98","mc16-93","mc15-90","mc14-81","mc13-72","mc12-57","mc11-40","mc10-13","mc9-180","mc8-169","mc7-137","mc6-79","mc5-528","mc4-643","mc3-814","mc2-1131"
"covid_558.409","mc100-7","mc99-6","mc98-6","mc97-6","mc96-5","mc95-5","mc94-5","mc93-4","mc92-4","mc91-4","mc90-3","mc89-3","mc88-3","mc87-2","mc86-2","mc85-1","mc84-1","mc83-1","mc82-28","mc81-28","mc80-27","mc79-27","mc78-27","mc77-27","mc76-27","mc75-27","mc74-27","mc73-27","mc72-26","mc71-26","mc70-26","mc69-27","mc68-28","mc67-28","mc66-28","mc65-28","mc64-28","mc63-29","mc62-29","mc61-29","mc60-29","mc59-28","mc58-28","mc57-27","mc56-26","mc55-26","mc54-26","mc53-26","mc52-27","mc51-27","mc50-25","mc49-24","mc48-24","mc47-24","mc46-23","mc45-22","mc44-20","mc43-19","mc42-18","mc41-16","mc40-14","mc39-12","mc38-10","mc37-8","mc36-6","mc35-3","mc34-1","mc33-82","mc32-84","mc31-85","mc30-87","mc29-89","mc28-91","mc27-93","mc26-97","mc25-98","mc24-100","mc23-103","mc22-104","mc21-103","mc20-103","mc19-104","mc18-103","mc17-103","mc16-98","mc15-95","mc14-86","mc13-77","mc12-63","mc11-47","mc10-20","mc9-238","mc8-243","mc7-236","mc6-206","mc5-139","mc4-34","mc3-371","mc2-74"
"covid_558.410","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-34","mc75-34","mc74-35","mc73-35","mc72-35","mc71-35","mc70-35","mc69-36","mc68-37","mc67-37","mc66-38","mc65-38","mc64-38","mc63-39","mc62-39","mc61-39","mc60-39","mc59-39","mc58-39","mc57-39","mc56-38","mc55-38","mc54-38","mc53-39","mc52-40","mc51-40","mc50-41","mc49-41","mc48-42","mc47-42","mc46-41","mc45-40","mc44-38","mc43-38","mc42-37","mc41-35","mc40-34","mc39-33","mc38-33","mc37-33","mc36-31","mc35-28","mc34-27","mc33-24","mc32-22","mc31-19","mc30-16","mc29-13","mc28-10","mc27-6","mc26-3","mc25-14","mc24-9","mc23-4","mc22-79","mc21-78","mc20-73","mc19-70","mc18-65","mc17-59","mc16-50","mc15-40","mc14-29","mc13-12","mc12-91","mc11-77","mc10-51","mc9-22","mc8-227","mc7-215","mc6-177","mc5-99","mc4-340","mc3-187","mc2-48"
"covid_558.411","mc100-12","mc99-11","mc98-11","mc97-11","mc96-10","mc95-10","mc94-10","mc93-9","mc92-9","mc91-9","mc90-8","mc89-8","mc88-8","mc87-7","mc86-7","mc85-6","mc84-6","mc83-6","mc82-5","mc81-5","mc80-4","mc79-4","mc78-3","mc77-3","mc76-2","mc75-2","mc74-1","mc73-1","mc72-30","mc71-30","mc70-30","mc69-31","mc68-32","mc67-32","mc66-33","mc65-33","mc64-33","mc63-34","mc62-34","mc61-34","mc60-34","mc59-34","mc58-34","mc57-33","mc56-32","mc55-32","mc54-32","mc53-32","mc52-33","mc51-33","mc50-34","mc49-34","mc48-35","mc47-35","mc46-34","mc45-33","mc44-31","mc43-31","mc42-30","mc41-28","mc40-27","mc39-26","mc38-25","mc37-24","mc36-22","mc35-19","mc34-17","mc33-14","mc32-11","mc31-8","mc30-5","mc29-2","mc28-32","mc27-29","mc26-26","mc25-23","mc24-18","mc23-13","mc22-7","mc21-1","mc20-111","mc19-115","mc18-116","mc17-117","mc16-115","mc15-115","mc14-106","mc13-98","mc12-86","mc11-72","mc10-46","mc9-17","mc8-54","mc7-310","mc6-312","mc5-283","mc4-197","mc3-815","mc2-1132"
"covid_558.412","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-16","mc75-16","mc74-16","mc73-16","mc72-15","mc71-14","mc70-14","mc69-13","mc68-12","mc67-12","mc66-12","mc65-12","mc64-12","mc63-11","mc62-10","mc61-9","mc60-9","mc59-8","mc58-8","mc57-7","mc56-6","mc55-5","mc54-4","mc53-3","mc52-2","mc51-1","mc50-31","mc49-31","mc48-31","mc47-31","mc46-30","mc45-29","mc44-27","mc43-27","mc42-26","mc41-24","mc40-23","mc39-21","mc38-19","mc37-17","mc36-15","mc35-12","mc34-10","mc33-7","mc32-4","mc31-1","mc30-61","mc29-60","mc28-59","mc27-57","mc26-57","mc25-54","mc24-51","mc23-47","mc22-44","mc21-39","mc20-32","mc19-25","mc18-16","mc17-7","mc16-45","mc15-35","mc14-24","mc13-7","mc12-104","mc11-92","mc10-68","mc9-39","mc8-223","mc7-207","mc6-169","mc5-87","mc4-64","mc3-595","mc2-564"
"covid_558.415","mc100-13","mc99-12","mc98-12","mc97-12","mc96-11","mc95-11","mc94-11","mc93-10","mc92-10","mc91-10","mc90-9","mc89-9","mc88-9","mc87-8","mc86-8","mc85-7","mc84-7","mc83-7","mc82-6","mc81-6","mc80-5","mc79-5","mc78-4","mc77-4","mc76-3","mc75-3","mc74-2","mc73-2","mc72-1","mc71-41","mc70-41","mc69-42","mc68-43","mc67-43","mc66-44","mc65-45","mc64-45","mc63-46","mc62-47","mc61-47","mc60-47","mc59-48","mc58-49","mc57-49","mc56-50","mc55-51","mc54-52","mc53-53","mc52-54","mc51-55","mc50-57","mc49-58","mc48-59","mc47-60","mc46-61","mc45-62","mc44-60","mc43-60","mc42-62","mc41-61","mc40-61","mc39-62","mc38-63","mc37-63","mc36-62","mc35-59","mc34-59","mc33-57","mc32-56","mc31-56","mc30-54","mc29-53","mc28-52","mc27-50","mc26-49","mc25-46","mc24-42","mc23-37","mc22-33","mc21-28","mc20-21","mc19-14","mc18-5","mc17-51","mc16-41","mc15-31","mc14-20","mc13-3","mc12-129","mc11-118","mc10-99","mc9-75","mc8-37","mc7-245","mc6-219","mc5-156","mc4-15","mc3-604","mc2-605"
"covid_558.416","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-34","mc75-34","mc74-35","mc73-35","mc72-35","mc71-35","mc70-35","mc69-36","mc68-37","mc67-37","mc66-38","mc65-38","mc64-38","mc63-39","mc62-39","mc61-39","mc60-39","mc59-39","mc58-39","mc57-39","mc56-38","mc55-38","mc54-38","mc53-39","mc52-40","mc51-40","mc50-41","mc49-41","mc48-42","mc47-42","mc46-41","mc45-40","mc44-38","mc43-38","mc42-37","mc41-35","mc40-34","mc39-33","mc38-33","mc37-33","mc36-31","mc35-28","mc34-27","mc33-24","mc32-22","mc31-19","mc30-16","mc29-13","mc28-10","mc27-6","mc26-3","mc25-69","mc24-69","mc23-67","mc22-66","mc21-64","mc20-59","mc19-56","mc18-50","mc17-42","mc16-32","mc15-21","mc14-8","mc13-119","mc12-111","mc11-100","mc10-76","mc9-50","mc8-10","mc7-98","mc6-32","mc5-53","mc4-512","mc3-546","mc2-408"
