"","100","99","98","97","96","95","94","93","92","91","90","89","88","87","86","85","84","83","82","81","80","79","78","77","76","75","74","73","72","71","70","69","68","67","66","65","64","63","62","61","60","59","58","57","56","55","54","53","52","51","50","49","48","47","46","45","44","43","42","41","40","39","38","37","36","35","34","33","32","31","30","29","28","27","26","25","24","23","22","21","20","19","18","17","16","15","14","13","12","11","10","9","8","7","6","5","4","3","2"
"HIP044.3015","mc100-1","mc99-1","mc98-1","mc97-19","mc96-19","mc95-19","mc94-19","mc93-19","mc92-20","mc91-20","mc90-20","mc89-20","mc88-21","mc87-21","mc86-21","mc85-21","mc84-22","mc83-22","mc82-22","mc81-22","mc80-22","mc79-22","mc78-22","mc77-22","mc76-22","mc75-23","mc74-23","mc73-23","mc72-22","mc71-22","mc70-22","mc69-22","mc68-22","mc67-22","mc66-22","mc65-21","mc64-21","mc63-21","mc62-21","mc61-22","mc60-22","mc59-23","mc58-23","mc57-23","mc56-22","mc55-22","mc54-21","mc53-20","mc52-20","mc51-20","mc50-19","mc49-18","mc48-18","mc47-18","mc46-17","mc45-17","mc44-16","mc43-15","mc42-15","mc41-13","mc40-12","mc39-11","mc38-10","mc37-9","mc36-8","mc35-6","mc34-4","mc33-3","mc32-1","mc31-44","mc30-44","mc29-42","mc28-40","mc27-38","mc26-36","mc25-35","mc24-33","mc23-31","mc22-28","mc21-26","mc20-22","mc19-18","mc18-12","mc17-6","mc16-74","mc15-71","mc14-67","mc13-62","mc12-53","mc11-40","mc10-25","mc9-5","mc8-17","mc7-138","mc6-105","mc5-45","mc4-25","mc3-10","mc2-893"
"HIP044.3018","mc100-15","mc99-15","mc98-15","mc97-15","mc96-15","mc95-15","mc94-15","mc93-15","mc92-15","mc91-15","mc90-15","mc89-15","mc88-15","mc87-15","mc86-15","mc85-15","mc84-16","mc83-16","mc82-16","mc81-15","mc80-15","mc79-15","mc78-15","mc77-15","mc76-15","mc75-16","mc74-16","mc73-16","mc72-15","mc71-15","mc70-15","mc69-15","mc68-15","mc67-15","mc66-15","mc65-14","mc64-14","mc63-13","mc62-13","mc61-12","mc60-12","mc59-11","mc58-11","mc57-10","mc56-9","mc55-9","mc54-8","mc53-7","mc52-7","mc51-6","mc50-5","mc49-4","mc48-3","mc47-3","mc46-2","mc45-1","mc44-26","mc43-25","mc42-25","mc41-24","mc40-24","mc39-23","mc38-22","mc37-21","mc36-20","mc35-19","mc34-19","mc33-18","mc32-16","mc31-14","mc30-12","mc29-9","mc28-7","mc27-4","mc26-1","mc25-12","mc24-9","mc23-5","mc22-1","mc21-92","mc20-97","mc19-100","mc18-104","mc17-107","mc16-113","mc15-118","mc14-124","mc13-132","mc12-140","mc11-146","mc10-151","mc9-152","mc8-158","mc7-152","mc6-121","mc5-62","mc4-478","mc3-627","mc2-894"
"HIP044.3028","mc100-1","mc99-1","mc98-1","mc97-6","mc96-6","mc95-6","mc94-6","mc93-6","mc92-5","mc91-5","mc90-5","mc89-5","mc88-4","mc87-4","mc86-4","mc85-4","mc84-3","mc83-3","mc82-3","mc81-2","mc80-2","mc79-2","mc78-1","mc77-1","mc76-1","mc75-10","mc74-10","mc73-10","mc72-9","mc71-9","mc70-9","mc69-9","mc68-9","mc67-8","mc66-8","mc65-7","mc64-7","mc63-6","mc62-6","mc61-5","mc60-5","mc59-4","mc58-4","mc57-3","mc56-2","mc55-2","mc54-1","mc53-21","mc52-21","mc51-21","mc50-20","mc49-19","mc48-19","mc47-19","mc46-18","mc45-18","mc44-17","mc43-16","mc42-16","mc41-15","mc40-14","mc39-13","mc38-12","mc37-11","mc36-10","mc35-8","mc34-7","mc33-6","mc32-4","mc31-2","mc30-26","mc29-23","mc28-21","mc27-18","mc26-15","mc25-13","mc24-10","mc23-6","mc22-2","mc21-85","mc20-89","mc19-90","mc18-92","mc17-93","mc16-95","mc15-95","mc14-96","mc13-96","mc12-90","mc11-84","mc10-73","mc9-59","mc8-40","mc7-5","mc6-41","mc5-296","mc4-313","mc3-282","mc2-34"
"HIP044.3029","mc100-6","mc99-6","mc98-6","mc97-5","mc96-5","mc95-5","mc94-5","mc93-5","mc92-4","mc91-4","mc90-4","mc89-4","mc88-3","mc87-3","mc86-3","mc85-3","mc84-2","mc83-2","mc82-2","mc81-1","mc80-1","mc79-1","mc78-3","mc77-3","mc76-3","mc75-2","mc74-2","mc73-2","mc72-1","mc71-1","mc70-1","mc69-8","mc68-8","mc67-7","mc66-7","mc65-6","mc64-6","mc63-5","mc62-5","mc61-4","mc60-4","mc59-3","mc58-3","mc57-2","mc56-1","mc55-1","mc54-26","mc53-26","mc52-26","mc51-26","mc50-25","mc49-25","mc48-25","mc47-25","mc46-24","mc45-24","mc44-23","mc43-22","mc42-22","mc41-21","mc40-20","mc39-19","mc38-18","mc37-17","mc36-16","mc35-15","mc34-14","mc33-13","mc32-11","mc31-9","mc30-7","mc29-4","mc28-2","mc27-37","mc26-35","mc25-34","mc24-32","mc23-30","mc22-27","mc21-25","mc20-21","mc19-17","mc18-11","mc17-5","mc16-2","mc15-1","mc14-69","mc13-64","mc12-56","mc11-44","mc10-29","mc9-9","mc8-24","mc7-77","mc6-33","mc5-153","mc4-82","mc3-231","mc2-316"
"HIP044.3041","mc100-9","mc99-9","mc98-9","mc97-9","mc96-9","mc95-9","mc94-9","mc93-9","mc92-8","mc91-8","mc90-8","mc89-8","mc88-7","mc87-7","mc86-7","mc85-7","mc84-7","mc83-7","mc82-7","mc81-6","mc80-6","mc79-6","mc78-6","mc77-6","mc76-6","mc75-5","mc74-5","mc73-5","mc72-4","mc71-4","mc70-4","mc69-3","mc68-3","mc67-2","mc66-2","mc65-1","mc64-1","mc63-27","mc62-27","mc61-28","mc60-28","mc59-29","mc58-29","mc57-29","mc56-29","mc55-29","mc54-29","mc53-29","mc52-29","mc51-29","mc50-28","mc49-28","mc48-28","mc47-28","mc46-27","mc45-27","mc44-27","mc43-26","mc42-26","mc41-25","mc40-25","mc39-24","mc38-23","mc37-22","mc36-21","mc35-20","mc34-20","mc33-19","mc32-17","mc31-15","mc30-13","mc29-10","mc28-8","mc27-5","mc26-2","mc25-72","mc24-75","mc23-78","mc22-80","mc21-82","mc20-86","mc19-87","mc18-89","mc17-89","mc16-91","mc15-91","mc14-91","mc13-90","mc12-84","mc11-77","mc10-66","mc9-50","mc8-29","mc7-73","mc6-29","mc5-181","mc4-121","mc3-340","mc2-170"
"HIP044.3042","mc100-10","mc99-10","mc98-10","mc97-10","mc96-10","mc95-10","mc94-10","mc93-10","mc92-10","mc91-10","mc90-10","mc89-10","mc88-9","mc87-9","mc86-9","mc85-9","mc84-9","mc83-9","mc82-9","mc81-8","mc80-8","mc79-8","mc78-8","mc77-8","mc76-8","mc75-7","mc74-7","mc73-7","mc72-6","mc71-6","mc70-6","mc69-5","mc68-5","mc67-4","mc66-4","mc65-3","mc64-3","mc63-2","mc62-2","mc61-1","mc60-1","mc59-15","mc58-15","mc57-15","mc56-14","mc55-14","mc54-13","mc53-12","mc52-12","mc51-11","mc50-10","mc49-9","mc48-8","mc47-8","mc46-7","mc45-7","mc44-6","mc43-5","mc42-4","mc41-2","mc40-1","mc39-49","mc38-50","mc37-52","mc36-53","mc35-55","mc34-56","mc33-57","mc32-58","mc31-60","mc30-62","mc29-64","mc28-63","mc27-65","mc26-66","mc25-67","mc24-68","mc23-70","mc22-72","mc21-70","mc20-70","mc19-70","mc18-68","mc17-66","mc16-64","mc15-61","mc14-56","mc13-49","mc12-39","mc11-26","mc10-11","mc9-188","mc8-204","mc7-224","mc6-229","mc5-225","mc4-181","mc3-46","mc2-895"
"HIP044.3047","mc100-5","mc99-5","mc98-5","mc97-4","mc96-4","mc95-4","mc94-4","mc93-4","mc92-3","mc91-3","mc90-3","mc89-3","mc88-2","mc87-2","mc86-2","mc85-2","mc84-1","mc83-1","mc82-1","mc81-24","mc80-24","mc79-24","mc78-25","mc77-25","mc76-25","mc75-26","mc74-26","mc73-26","mc72-25","mc71-25","mc70-25","mc69-25","mc68-25","mc67-25","mc66-25","mc65-25","mc64-25","mc63-25","mc62-25","mc61-26","mc60-26","mc59-27","mc58-27","mc57-27","mc56-27","mc55-27","mc54-27","mc53-27","mc52-27","mc51-27","mc50-26","mc49-26","mc48-26","mc47-26","mc46-25","mc45-25","mc44-24","mc43-23","mc42-23","mc41-22","mc40-22","mc39-21","mc38-20","mc37-19","mc36-18","mc35-17","mc34-16","mc33-15","mc32-13","mc31-11","mc30-9","mc29-6","mc28-4","mc27-1","mc26-68","mc25-69","mc24-70","mc23-72","mc22-74","mc21-76","mc20-79","mc19-80","mc18-81","mc17-80","mc16-80","mc15-78","mc14-76","mc13-72","mc12-64","mc11-54","mc10-40","mc9-21","mc8-121","mc7-103","mc6-61","mc5-246","mc4-217","mc3-110","mc2-438"
"HIP044.3050","mc100-3","mc99-3","mc98-3","mc97-2","mc96-2","mc95-2","mc94-2","mc93-2","mc92-1","mc91-1","mc90-1","mc89-1","mc88-17","mc87-17","mc86-17","mc85-17","mc84-18","mc83-18","mc82-18","mc81-18","mc80-18","mc79-18","mc78-18","mc77-18","mc76-18","mc75-19","mc74-19","mc73-19","mc72-18","mc71-18","mc70-18","mc69-18","mc68-18","mc67-18","mc66-18","mc65-17","mc64-17","mc63-16","mc62-16","mc61-15","mc60-15","mc59-14","mc58-14","mc57-13","mc56-12","mc55-12","mc54-11","mc53-10","mc52-10","mc51-9","mc50-8","mc49-7","mc48-6","mc47-6","mc46-5","mc45-4","mc44-3","mc43-2","mc42-1","mc41-38","mc40-39","mc39-38","mc38-38","mc37-38","mc36-38","mc35-38","mc34-38","mc33-38","mc32-36","mc31-35","mc30-35","mc29-32","mc28-30","mc27-27","mc26-24","mc25-22","mc24-20","mc23-16","mc22-12","mc21-8","mc20-3","mc19-9","mc18-3","mc17-81","mc16-81","mc15-80","mc14-78","mc13-74","mc12-66","mc11-56","mc10-42","mc9-23","mc8-159","mc7-154","mc6-124","mc5-67","mc4-228","mc3-128","mc2-896"
"HIP044.3052","mc100-5","mc99-5","mc98-5","mc97-4","mc96-4","mc95-4","mc94-4","mc93-4","mc92-3","mc91-3","mc90-3","mc89-3","mc88-2","mc87-2","mc86-2","mc85-2","mc84-1","mc83-1","mc82-1","mc81-17","mc80-17","mc79-17","mc78-17","mc77-17","mc76-17","mc75-18","mc74-18","mc73-18","mc72-17","mc71-17","mc70-17","mc69-17","mc68-17","mc67-17","mc66-17","mc65-16","mc64-16","mc63-15","mc62-15","mc61-14","mc60-14","mc59-13","mc58-13","mc57-12","mc56-11","mc55-11","mc54-10","mc53-9","mc52-9","mc51-8","mc50-7","mc49-6","mc48-5","mc47-5","mc46-4","mc45-3","mc44-2","mc43-1","mc42-14","mc41-12","mc40-11","mc39-10","mc38-9","mc37-8","mc36-7","mc35-5","mc34-3","mc33-2","mc32-59","mc31-61","mc30-63","mc29-65","mc28-64","mc27-66","mc26-67","mc25-68","mc24-69","mc23-71","mc22-73","mc21-75","mc20-78","mc19-79","mc18-80","mc17-79","mc16-79","mc15-76","mc14-74","mc13-70","mc12-62","mc11-52","mc10-38","mc9-19","mc8-216","mc7-244","mc6-269","mc5-299","mc4-319","mc3-290","mc2-57"
"HIP044.3056","mc100-3","mc99-3","mc98-3","mc97-2","mc96-2","mc95-2","mc94-2","mc93-2","mc92-1","mc91-1","mc90-1","mc89-1","mc88-14","mc87-14","mc86-14","mc85-14","mc84-15","mc83-15","mc82-15","mc81-14","mc80-14","mc79-14","mc78-14","mc77-14","mc76-14","mc75-14","mc74-14","mc73-14","mc72-13","mc71-13","mc70-13","mc69-13","mc68-13","mc67-13","mc66-13","mc65-12","mc64-12","mc63-11","mc62-11","mc61-10","mc60-10","mc59-9","mc58-9","mc57-8","mc56-7","mc55-7","mc54-6","mc53-5","mc52-5","mc51-4","mc50-3","mc49-2","mc48-1","mc47-1","mc46-34","mc45-34","mc44-34","mc43-35","mc42-36","mc41-36","mc40-37","mc39-36","mc38-36","mc37-36","mc36-36","mc35-35","mc34-35","mc33-35","mc32-33","mc31-32","mc30-31","mc29-28","mc28-26","mc27-23","mc26-20","mc25-18","mc24-16","mc23-12","mc22-8","mc21-4","mc20-84","mc19-85","mc18-87","mc17-87","mc16-88","mc15-88","mc14-87","mc13-83","mc12-76","mc11-66","mc10-53","mc9-37","mc8-13","mc7-158","mc6-128","mc5-74","mc4-10","mc3-275","mc2-16"
"HIP044.3057","mc100-3","mc99-3","mc98-3","mc97-2","mc96-2","mc95-2","mc94-2","mc93-2","mc92-1","mc91-1","mc90-1","mc89-1","mc88-17","mc87-17","mc86-17","mc85-17","mc84-18","mc83-18","mc82-18","mc81-18","mc80-18","mc79-18","mc78-18","mc77-18","mc76-18","mc75-19","mc74-19","mc73-19","mc72-18","mc71-18","mc70-18","mc69-18","mc68-18","mc67-18","mc66-18","mc65-17","mc64-17","mc63-16","mc62-16","mc61-15","mc60-15","mc59-14","mc58-14","mc57-13","mc56-12","mc55-12","mc54-11","mc53-10","mc52-10","mc51-9","mc50-8","mc49-7","mc48-6","mc47-6","mc46-5","mc45-4","mc44-3","mc43-2","mc42-1","mc41-38","mc40-39","mc39-38","mc38-38","mc37-38","mc36-38","mc35-38","mc34-38","mc33-38","mc32-36","mc31-35","mc30-35","mc29-32","mc28-30","mc27-27","mc26-24","mc25-22","mc24-20","mc23-16","mc22-12","mc21-8","mc20-3","mc19-9","mc18-3","mc17-55","mc16-49","mc15-45","mc14-37","mc13-27","mc12-14","mc11-80","mc10-69","mc9-54","mc8-34","mc7-86","mc6-44","mc5-81","mc4-334","mc3-317","mc2-118"
"HIP044.3083","mc100-4","mc99-4","mc98-4","mc97-3","mc96-3","mc95-3","mc94-3","mc93-3","mc92-2","mc91-2","mc90-2","mc89-2","mc88-1","mc87-1","mc86-1","mc85-1","mc84-4","mc83-4","mc82-4","mc81-3","mc80-3","mc79-3","mc78-2","mc77-2","mc76-2","mc75-1","mc74-1","mc73-1","mc72-26","mc71-26","mc70-26","mc69-26","mc68-26","mc67-26","mc66-26","mc65-26","mc64-26","mc63-26","mc62-26","mc61-27","mc60-27","mc59-28","mc58-28","mc57-28","mc56-28","mc55-28","mc54-28","mc53-28","mc52-28","mc51-28","mc50-27","mc49-27","mc48-27","mc47-27","mc46-26","mc45-26","mc44-25","mc43-24","mc42-24","mc41-23","mc40-23","mc39-22","mc38-21","mc37-20","mc36-19","mc35-18","mc34-18","mc33-17","mc32-15","mc31-13","mc30-11","mc29-8","mc28-6","mc27-3","mc26-65","mc25-66","mc24-67","mc23-68","mc22-70","mc21-68","mc20-68","mc19-68","mc18-66","mc17-64","mc16-58","mc15-54","mc14-48","mc13-41","mc12-30","mc11-16","mc10-134","mc9-131","mc8-135","mc7-118","mc6-80","mc5-16","mc4-12","mc3-300","mc2-78"
"HIP044.3084","mc100-3","mc99-3","mc98-3","mc97-2","mc96-2","mc95-2","mc94-2","mc93-2","mc92-1","mc91-1","mc90-1","mc89-1","mc88-14","mc87-14","mc86-14","mc85-14","mc84-15","mc83-15","mc82-15","mc81-14","mc80-14","mc79-14","mc78-14","mc77-14","mc76-14","mc75-14","mc74-14","mc73-14","mc72-13","mc71-13","mc70-13","mc69-13","mc68-13","mc67-13","mc66-13","mc65-12","mc64-12","mc63-11","mc62-11","mc61-10","mc60-10","mc59-9","mc58-9","mc57-8","mc56-7","mc55-7","mc54-6","mc53-5","mc52-5","mc51-4","mc50-3","mc49-2","mc48-1","mc47-1","mc46-34","mc45-34","mc44-34","mc43-35","mc42-36","mc41-36","mc40-37","mc39-36","mc38-36","mc37-36","mc36-36","mc35-35","mc34-35","mc33-35","mc32-33","mc31-32","mc30-31","mc29-28","mc28-26","mc27-23","mc26-20","mc25-18","mc24-16","mc23-12","mc22-8","mc21-4","mc20-19","mc19-15","mc18-9","mc17-3","mc16-65","mc15-62","mc14-57","mc13-51","mc12-41","mc11-28","mc10-13","mc9-79","mc8-66","mc7-35","mc6-208","mc5-192","mc4-135","mc3-628","mc2-897"
"HIP044.3088","mc100-14","mc99-14","mc98-14","mc97-14","mc96-14","mc95-14","mc94-14","mc93-14","mc92-14","mc91-14","mc90-14","mc89-14","mc88-13","mc87-13","mc86-13","mc85-13","mc84-13","mc83-13","mc82-13","mc81-12","mc80-12","mc79-12","mc78-12","mc77-12","mc76-12","mc75-12","mc74-12","mc73-12","mc72-11","mc71-11","mc70-11","mc69-11","mc68-11","mc67-10","mc66-10","mc65-9","mc64-9","mc63-8","mc62-8","mc61-7","mc60-7","mc59-6","mc58-6","mc57-5","mc56-4","mc55-4","mc54-3","mc53-2","mc52-2","mc51-1","mc50-32","mc49-33","mc48-33","mc47-33","mc46-32","mc45-32","mc44-32","mc43-33","mc42-33","mc41-33","mc40-34","mc39-33","mc38-32","mc37-31","mc36-31","mc35-30","mc34-30","mc33-30","mc32-28","mc31-26","mc30-24","mc29-21","mc28-19","mc27-16","mc26-13","mc25-10","mc24-7","mc23-3","mc22-69","mc21-67","mc20-67","mc19-67","mc18-65","mc17-62","mc16-56","mc15-52","mc14-44","mc13-35","mc12-23","mc11-8","mc10-180","mc9-199","mc8-222","mc7-251","mc6-282","mc5-319","mc4-350","mc3-352","mc2-206"
"HIP044.3089","mc100-14","mc99-14","mc98-14","mc97-14","mc96-14","mc95-14","mc94-14","mc93-14","mc92-14","mc91-14","mc90-14","mc89-14","mc88-13","mc87-13","mc86-13","mc85-13","mc84-13","mc83-13","mc82-13","mc81-12","mc80-12","mc79-12","mc78-12","mc77-12","mc76-12","mc75-12","mc74-12","mc73-12","mc72-11","mc71-11","mc70-11","mc69-11","mc68-11","mc67-10","mc66-10","mc65-9","mc64-9","mc63-8","mc62-8","mc61-7","mc60-7","mc59-6","mc58-6","mc57-5","mc56-4","mc55-4","mc54-3","mc53-2","mc52-2","mc51-1","mc50-32","mc49-33","mc48-33","mc47-33","mc46-32","mc45-32","mc44-32","mc43-33","mc42-33","mc41-33","mc40-34","mc39-33","mc38-32","mc37-31","mc36-31","mc35-30","mc34-30","mc33-30","mc32-28","mc31-26","mc30-24","mc29-21","mc28-19","mc27-16","mc26-13","mc25-10","mc24-7","mc23-3","mc22-69","mc21-67","mc20-67","mc19-67","mc18-65","mc17-62","mc16-56","mc15-52","mc14-44","mc13-35","mc12-23","mc11-8","mc10-146","mc9-145","mc8-149","mc7-140","mc6-107","mc5-47","mc4-137","mc3-229","mc2-283"
"HIP044.3100","mc100-1","mc99-1","mc98-1","mc97-6","mc96-6","mc95-6","mc94-6","mc93-6","mc92-5","mc91-5","mc90-5","mc89-5","mc88-4","mc87-4","mc86-4","mc85-4","mc84-3","mc83-3","mc82-3","mc81-2","mc80-2","mc79-2","mc78-1","mc77-1","mc76-1","mc75-15","mc74-15","mc73-15","mc72-14","mc71-14","mc70-14","mc69-14","mc68-14","mc67-14","mc66-14","mc65-13","mc64-13","mc63-12","mc62-12","mc61-11","mc60-11","mc59-10","mc58-10","mc57-9","mc56-8","mc55-8","mc54-7","mc53-6","mc52-6","mc51-5","mc50-4","mc49-3","mc48-2","mc47-2","mc46-1","mc45-36","mc44-36","mc43-37","mc42-38","mc41-39","mc40-40","mc39-39","mc38-39","mc37-39","mc36-39","mc35-39","mc34-39","mc33-39","mc32-37","mc31-36","mc30-36","mc29-34","mc28-32","mc27-29","mc26-26","mc25-24","mc24-22","mc23-18","mc22-14","mc21-10","mc20-5","mc19-28","mc18-23","mc17-18","mc16-11","mc15-4","mc14-116","mc13-123","mc12-126","mc11-128","mc10-126","mc9-121","mc8-117","mc7-98","mc6-56","mc5-82","mc4-268","mc3-199","mc2-898"
"HIP044.3112","mc100-3","mc99-3","mc98-3","mc97-2","mc96-2","mc95-2","mc94-2","mc93-2","mc92-1","mc91-1","mc90-1","mc89-1","mc88-17","mc87-17","mc86-17","mc85-17","mc84-18","mc83-18","mc82-18","mc81-18","mc80-18","mc79-18","mc78-18","mc77-18","mc76-18","mc75-19","mc74-19","mc73-19","mc72-18","mc71-18","mc70-18","mc69-18","mc68-18","mc67-18","mc66-18","mc65-17","mc64-17","mc63-16","mc62-16","mc61-15","mc60-15","mc59-14","mc58-14","mc57-13","mc56-12","mc55-12","mc54-11","mc53-10","mc52-10","mc51-9","mc50-8","mc49-7","mc48-6","mc47-6","mc46-5","mc45-4","mc44-3","mc43-2","mc42-1","mc41-14","mc40-13","mc39-12","mc38-11","mc37-10","mc36-9","mc35-7","mc34-6","mc33-5","mc32-3","mc31-1","mc30-55","mc29-57","mc28-56","mc27-57","mc26-55","mc25-55","mc24-55","mc23-55","mc22-56","mc21-54","mc20-51","mc19-48","mc18-44","mc17-40","mc16-34","mc15-28","mc14-19","mc13-9","mc12-104","mc11-101","mc10-91","mc9-78","mc8-64","mc7-32","mc6-118","mc5-58","mc4-50","mc3-247","mc2-899"
"HIP044.3116","mc100-3","mc99-3","mc98-3","mc97-2","mc96-2","mc95-2","mc94-2","mc93-2","mc92-1","mc91-1","mc90-1","mc89-1","mc88-17","mc87-17","mc86-17","mc85-17","mc84-18","mc83-18","mc82-18","mc81-18","mc80-18","mc79-18","mc78-18","mc77-18","mc76-18","mc75-19","mc74-19","mc73-19","mc72-18","mc71-18","mc70-18","mc69-18","mc68-18","mc67-18","mc66-18","mc65-17","mc64-17","mc63-16","mc62-16","mc61-15","mc60-15","mc59-14","mc58-14","mc57-13","mc56-12","mc55-12","mc54-11","mc53-10","mc52-10","mc51-9","mc50-8","mc49-7","mc48-6","mc47-6","mc46-5","mc45-4","mc44-3","mc43-2","mc42-1","mc41-14","mc40-13","mc39-12","mc38-11","mc37-10","mc36-9","mc35-7","mc34-6","mc33-5","mc32-3","mc31-1","mc30-55","mc29-57","mc28-56","mc27-57","mc26-55","mc25-55","mc24-55","mc23-55","mc22-56","mc21-54","mc20-51","mc19-48","mc18-44","mc17-40","mc16-34","mc15-28","mc14-19","mc13-9","mc12-104","mc11-101","mc10-91","mc9-78","mc8-64","mc7-32","mc6-118","mc5-58","mc4-50","mc3-247","mc2-900"
"HIP044.3117","mc100-16","mc99-16","mc98-16","mc97-16","mc96-16","mc95-16","mc94-16","mc93-16","mc92-16","mc91-16","mc90-16","mc89-16","mc88-16","mc87-16","mc86-16","mc85-16","mc84-17","mc83-17","mc82-17","mc81-16","mc80-16","mc79-16","mc78-16","mc77-16","mc76-16","mc75-17","mc74-17","mc73-17","mc72-16","mc71-16","mc70-16","mc69-16","mc68-16","mc67-16","mc66-16","mc65-15","mc64-15","mc63-14","mc62-14","mc61-13","mc60-13","mc59-12","mc58-12","mc57-11","mc56-10","mc55-10","mc54-9","mc53-8","mc52-8","mc51-7","mc50-6","mc49-5","mc48-4","mc47-4","mc46-3","mc45-2","mc44-1","mc43-32","mc42-32","mc41-32","mc40-33","mc39-32","mc38-31","mc37-30","mc36-30","mc35-29","mc34-29","mc33-28","mc32-26","mc31-24","mc30-22","mc29-19","mc28-17","mc27-14","mc26-11","mc25-8","mc24-5","mc23-1","mc22-15","mc21-11","mc20-6","mc19-1","mc18-21","mc17-16","mc16-9","mc15-2","mc14-93","mc13-93","mc12-87","mc11-81","mc10-70","mc9-55","mc8-35","mc7-183","mc6-170","mc5-136","mc4-61","mc3-81","mc2-166"
"HIP044.3120","mc100-6","mc99-6","mc98-6","mc97-5","mc96-5","mc95-5","mc94-5","mc93-5","mc92-4","mc91-4","mc90-4","mc89-4","mc88-3","mc87-3","mc86-3","mc85-3","mc84-2","mc83-2","mc82-2","mc81-1","mc80-1","mc79-1","mc78-3","mc77-3","mc76-3","mc75-2","mc74-2","mc73-2","mc72-1","mc71-1","mc70-1","mc69-8","mc68-8","mc67-7","mc66-7","mc65-6","mc64-6","mc63-5","mc62-5","mc61-4","mc60-4","mc59-3","mc58-3","mc57-2","mc56-1","mc55-1","mc54-26","mc53-26","mc52-26","mc51-26","mc50-25","mc49-25","mc48-25","mc47-25","mc46-24","mc45-24","mc44-23","mc43-22","mc42-22","mc41-21","mc40-20","mc39-19","mc38-18","mc37-17","mc36-16","mc35-15","mc34-14","mc33-13","mc32-11","mc31-9","mc30-7","mc29-4","mc28-2","mc27-37","mc26-35","mc25-34","mc24-32","mc23-30","mc22-27","mc21-25","mc20-21","mc19-17","mc18-11","mc17-5","mc16-2","mc15-55","mc14-49","mc13-42","mc12-31","mc11-17","mc10-63","mc9-47","mc8-25","mc7-135","mc6-102","mc5-41","mc4-200","mc3-72","mc2-382"
"HIP044.3134","mc100-3","mc99-3","mc98-3","mc97-2","mc96-2","mc95-2","mc94-2","mc93-2","mc92-1","mc91-1","mc90-1","mc89-1","mc88-17","mc87-17","mc86-17","mc85-17","mc84-18","mc83-18","mc82-18","mc81-18","mc80-18","mc79-18","mc78-18","mc77-18","mc76-18","mc75-19","mc74-19","mc73-19","mc72-18","mc71-18","mc70-18","mc69-18","mc68-18","mc67-18","mc66-18","mc65-17","mc64-17","mc63-16","mc62-16","mc61-15","mc60-15","mc59-14","mc58-14","mc57-13","mc56-12","mc55-12","mc54-11","mc53-10","mc52-10","mc51-9","mc50-8","mc49-7","mc48-6","mc47-6","mc46-5","mc45-4","mc44-3","mc43-2","mc42-1","mc41-14","mc40-13","mc39-12","mc38-11","mc37-10","mc36-9","mc35-7","mc34-6","mc33-5","mc32-3","mc31-1","mc30-55","mc29-57","mc28-56","mc27-57","mc26-55","mc25-55","mc24-55","mc23-55","mc22-56","mc21-54","mc20-51","mc19-48","mc18-44","mc17-40","mc16-34","mc15-28","mc14-19","mc13-9","mc12-128","mc11-130","mc10-129","mc9-125","mc8-126","mc7-108","mc6-67","mc5-3","mc4-254","mc3-169","mc2-292"
"HIP044.3135","mc100-3","mc99-3","mc98-3","mc97-2","mc96-2","mc95-2","mc94-2","mc93-2","mc92-1","mc91-1","mc90-1","mc89-1","mc88-14","mc87-14","mc86-14","mc85-14","mc84-15","mc83-15","mc82-15","mc81-14","mc80-14","mc79-14","mc78-14","mc77-14","mc76-14","mc75-14","mc74-14","mc73-14","mc72-13","mc71-13","mc70-13","mc69-13","mc68-13","mc67-13","mc66-13","mc65-12","mc64-12","mc63-11","mc62-11","mc61-10","mc60-10","mc59-9","mc58-9","mc57-8","mc56-7","mc55-7","mc54-6","mc53-5","mc52-5","mc51-4","mc50-3","mc49-2","mc48-1","mc47-1","mc46-34","mc45-34","mc44-34","mc43-35","mc42-36","mc41-36","mc40-37","mc39-36","mc38-36","mc37-36","mc36-36","mc35-35","mc34-35","mc33-35","mc32-33","mc31-32","mc30-31","mc29-28","mc28-26","mc27-23","mc26-20","mc25-18","mc24-16","mc23-12","mc22-8","mc21-4","mc20-19","mc19-15","mc18-9","mc17-3","mc16-65","mc15-62","mc14-57","mc13-51","mc12-41","mc11-28","mc10-13","mc9-79","mc8-66","mc7-35","mc6-208","mc5-192","mc4-135","mc3-100","mc2-901"
